River Discharge (m³/s),Flood Occurred
0.8497373522647494,0.0
0.105187393832445,0.0
0.5236211870214738,0.0
0.1964400740209348,0.0
0.2123973645253632,1.0
0.2567444274551075,1.0
0.4594248396176073,1.0
0.4944256020162015,0.0
0.8715627373008793,1.0
0.8921650324298612,1.0
0.5866960980729231,1.0
0.281415066835194,1.0
0.818484818206259,1.0
0.7929280641598924,1.0
0.7979998519386259,1.0
0.0163602758336938,1.0
0.7539072464888263,0.0
0.8527696410348631,0.0
0.605066096022029,0.0
0.7512874063424643,0.0
0.7762151286692296,0.0
0.5066097959212046,1.0
0.8136682124369964,1.0
0.7923370034972439,1.0
0.9161588980017468,0.0
0.9214285353717804,1.0
0.5297425632732236,1.0
0.0314875721992098,1.0
0.0190997870835706,1.0
0.938982811472936,0.0
0.3373758436056257,0.0
0.3775507222360001,1.0
0.4699318985075009,1.0
0.2658088356700425,1.0
0.590446347618329,0.0
0.7846658943097873,1.0
0.2573508941431633,0.0
0.7431039036725637,0.0
0.6720569056619967,0.0
0.5256111590900234,1.0
0.3254560354346723,0.0
0.8728260221476019,0.0
0.4028153274817722,0.0
0.3746803901062582,1.0
0.641406507050341,0.0
0.9203864893259974,0.0
0.508044407533921,0.0
0.7227319091633084,0.0
0.4569059986510845,0.0
0.2188142592486895,0.0
0.1239524140607353,1.0
0.1363273749090904,1.0
0.021318749018274,1.0
0.5529318512920942,1.0
0.1311065589248438,0.0
0.8657494170250745,1.0
0.9829566571282558,0.0
0.4958943804480185,1.0
0.449696424146702,0.0
0.3480879694281736,0.0
0.6380623712588537,0.0
0.6080604555475715,0.0
0.3433972925291108,1.0
0.3431818085268158,0.0
0.6448397249154034,1.0
0.554575869437864,1.0
0.7185963890874536,1.0
0.9414486288617,0.0
0.7796367180269101,0.0
0.3043581962377774,1.0
0.7591661838118906,1.0
0.4500470296080567,0.0
0.7777014146896051,1.0
0.8866237814582256,0.0
0.2499480973924081,0.0
0.2386529834096374,0.0
0.4326462145046812,0.0
0.0515289833414438,1.0
0.6857246411480826,1.0
0.7497441819022909,0.0
0.3454453176771433,0.0
0.4653088044284513,0.0
0.59038873597184,1.0
0.0735944724060376,0.0
0.711337996300456,1.0
0.5267294439000154,1.0
0.6242967617770102,1.0
0.7238719048186915,0.0
0.6755967464916873,1.0
0.0953197083855867,1.0
0.7826374394011186,1.0
0.6100800841881192,0.0
0.7149215507618402,0.0
0.2615112680826095,0.0
0.2214340074975589,0.0
0.8261406313887183,1.0
0.3904075878121577,1.0
0.5753778394602217,0.0
0.5516249567392802,0.0
0.585198614550585,0.0
0.0695027726092766,1.0
0.3024860051334176,0.0
0.0664766766269655,1.0
0.4801855491707696,1.0
0.9021522586827212,0.0
0.3891945028407673,1.0
0.7824951074326107,0.0
0.2872576717146146,1.0
0.856316199717599,0.0
0.4195235131008235,1.0
0.3552334008214532,0.0
0.6975191171160249,0.0
0.5127840968570695,1.0
0.3373347996245228,1.0
0.0580877899981241,1.0
0.1666423459611811,0.0
0.7723683745557688,1.0
0.92078656668862,0.0
0.1688414580784438,0.0
0.5694719326139581,1.0
0.0341676102784669,1.0
0.2908550172971048,1.0
0.4488103763134902,0.0
0.7359200194078173,0.0
0.0441024526920051,0.0
0.7812759207025655,1.0
0.2026532617021676,0.0
0.7595755491443376,1.0
0.6255053744156661,1.0
0.3395907468788068,1.0
0.7237927993215737,1.0
0.236330396047854,1.0
0.2197346305205232,0.0
0.0617405697732388,1.0
0.3930957615081508,1.0
0.0977049147525769,0.0
0.4195213094345333,0.0
0.009795817192669,0.0
0.155085574934232,0.0
0.9324275999788044,1.0
0.7956080710072176,0.0
0.2361713920401505,0.0
0.7183329503126629,0.0
0.6685193103181438,0.0
0.1769293432771374,1.0
0.371075601113408,0.0
0.9137601187171585,1.0
0.7387602305398807,1.0
0.7603930305964495,1.0
0.5639163629718265,1.0
0.6655771157426396,0.0
0.5087650146132899,0.0
0.7409363002451514,0.0
0.7327695809816461,0.0
0.0310768914673004,1.0
0.6318093885832117,0.0
0.6298485248853768,0.0
0.0673161604430781,1.0
0.4104010423563425,0.0
0.8988424743861805,1.0
0.9534959321462874,0.0
0.7822562847994367,1.0
0.1514731684443337,1.0
0.374737282580657,0.0
0.1825574653059492,0.0
0.6521725317884465,1.0
0.7731891651598563,1.0
0.8838180366762143,1.0
0.8606992044201007,0.0
0.0992083146487497,0.0
0.1256742131312622,0.0
0.9097259118016756,1.0
0.8438340016202907,0.0
0.4604013790635627,1.0
0.4300732211499919,0.0
0.552829242034137,0.0
0.5966684303703484,1.0
0.2542256027161249,0.0
0.4037610842546925,1.0
0.6197271295942113,1.0
0.2062731322819843,0.0
0.998893465528556,1.0
0.2829504690110235,0.0
0.552444818749234,1.0
0.5541892543655067,1.0
0.4515078310948409,1.0
0.2415516277985258,1.0
0.5653835024182569,1.0
0.0910122389711346,0.0
0.3869442781902076,0.0
0.2242591775206597,1.0
0.124177877268776,0.0
0.9255381166110924,1.0
0.6999825968516534,1.0
0.1688320549979174,0.0
0.9494526901255363,0.0
0.215998522846686,1.0
0.2356210272718803,0.0
0.1332711038784211,1.0
0.7278947359132754,1.0
0.5709062423295984,1.0
0.0582467038586476,1.0
0.0252932557650751,1.0
0.5326876704723494,1.0
0.6515675459661125,1.0
0.8229217487901515,0.0
0.4782973682713398,0.0
0.6765685512757235,0.0
0.7336976603096537,1.0
0.6130864019752462,0.0
0.3522320312353457,1.0
0.1318961168496666,1.0
0.6475746241147898,1.0
0.7687407398918854,1.0
0.1898317347482105,0.0
0.4948923038695229,0.0
0.3972642589975379,1.0
0.2057087829469791,1.0
0.2453215801152851,1.0
0.2376820534693558,1.0
0.4189513193893225,1.0
0.3904803262408322,0.0
0.5542083941754191,0.0
0.0932086644575257,1.0
0.5812818587790547,1.0
0.0218391572184348,0.0
0.2573843877449119,0.0
0.5021640986027854,0.0
0.6869750912069755,1.0
0.7713102083094893,0.0
0.0355553279919886,0.0
0.537515402503401,0.0
0.3544525240187032,0.0
0.6949482561553659,1.0
0.2837908365942658,0.0
0.7437663210611477,1.0
0.6022698733470966,1.0
0.7897182337095746,1.0
0.9844531933977376,0.0
0.9086400013824556,1.0
0.5933225453516362,0.0
0.8938151826250663,1.0
0.1530919035939352,1.0
0.0430296824060192,1.0
0.5331614651670638,0.0
0.9744283223940756,1.0
0.7097768025664332,0.0
0.3051549465532625,0.0
0.6688088919545483,1.0
0.0399020236054991,1.0
0.4706435386813872,1.0
0.2372635597893579,0.0
0.0491931006960419,1.0
0.2499191269773761,0.0
0.7225016611102781,1.0
0.5512182386835844,1.0
0.0234280764322917,1.0
0.4097574861011064,0.0
0.7522143766542373,0.0
0.954661881149188,1.0
0.8744092421861908,1.0
0.0015114229080834,0.0
0.2187085980059235,1.0
0.2077427314693708,0.0
0.4131145937295586,0.0
0.6457905214952557,1.0
0.1530711501938845,0.0
0.9157332057834172,1.0
0.7771619017392992,1.0
0.4193523297875179,0.0
0.5840251877148968,1.0
0.5418308164438539,0.0
0.5822616458986793,1.0
0.8601659460471628,1.0
0.2001249630619679,1.0
0.6837525349920135,1.0
0.1070317248765459,0.0
0.4591871053386469,1.0
0.6358741442876741,0.0
0.0124940877311631,0.0
0.1080652597876296,0.0
0.09126461039284,0.0
0.3747099315137397,1.0
0.6220432815371446,0.0
0.9960250611978656,0.0
0.2540879181596284,1.0
0.1359604446799238,1.0
0.4147827267505025,0.0
0.1459770343587574,1.0
0.0245377970212036,0.0
0.5639893932453344,0.0
0.8796245430328465,0.0
0.8609008479326229,1.0
0.1007870683238878,1.0
0.1474786202014412,0.0
0.4911463204618795,0.0
0.3677333645085711,1.0
0.7031144399474555,1.0
0.4949665901061107,1.0
0.0201111288378947,1.0
0.2845753066835302,1.0
0.9015454072548872,0.0
0.5115355556556728,1.0
0.797995170620039,1.0
0.4023153206781227,1.0
0.677001750139334,1.0
0.1690064018776795,1.0
0.7365754643834654,0.0
0.7866266839075106,0.0
0.0901380226466914,0.0
0.1833149112060802,0.0
0.4629126602194631,0.0
0.6374721215856328,0.0
0.6375267235059711,0.0
0.6682404806527344,1.0
0.714455923749074,1.0
0.5057929717790299,0.0
0.5748865725387049,0.0
0.0083982788624796,0.0
0.1666037248321492,0.0
0.4985898810402358,0.0
0.7456358780102295,1.0
0.8089720734504896,0.0
0.7289853675281796,0.0
0.4864277262506423,1.0
0.2812884503250619,0.0
0.444738297635475,1.0
0.0092871042386851,1.0
0.5979921275864217,1.0
0.0745635971144151,1.0
0.1453916563273719,1.0
0.6260112178516875,1.0
0.0133411571544322,0.0
0.573586327207891,1.0
0.6384155373450631,0.0
0.7883207674523808,1.0
0.0680267716516585,0.0
0.0029234321307292,0.0
0.7669021756334853,0.0
0.2900653849701866,0.0
0.8872577760096853,1.0
0.1849728762397099,0.0
0.5855375707448591,1.0
0.1094087524809707,1.0
0.4027093968928917,0.0
0.8821165960700396,1.0
0.6083808939690017,1.0
0.6896560078647364,0.0
0.2259774310149623,0.0
0.9228059182971302,0.0
0.6235168662950857,0.0
0.1058843300913649,1.0
0.0155448841210122,0.0
0.0159151782508863,0.0
0.0512068797691162,0.0
0.9116700947669032,1.0
0.3583949321518933,0.0
0.2982445955239254,0.0
0.416565924278212,1.0
0.4095913017215874,1.0
0.2385012371388009,0.0
0.091825889133167,1.0
0.108625626923176,0.0
0.5992214542009568,0.0
0.3968538976436829,1.0
0.902508990712342,0.0
0.4637601553712017,1.0
0.5035177533777156,0.0
0.9283003568919956,0.0
0.5016667899304327,1.0
0.5020080514515564,1.0
0.3631795116490467,0.0
0.7104522619364262,1.0
0.3922461974399327,0.0
0.5883541793988846,1.0
0.4474176652915015,0.0
0.5287727745675718,0.0
0.8270757169638351,0.0
0.4137530289281027,1.0
0.2300851889820028,1.0
0.5703511969910166,0.0
0.9375648309417932,0.0
0.6932512400497424,0.0
0.3083760082565068,0.0
0.9630515960893686,0.0
0.342732027040473,1.0
0.9833131807852598,1.0
0.1919944934104497,0.0
0.99970981834884,0.0
0.0759024349396321,1.0
0.7132804776793705,1.0
0.7404840518689108,1.0
0.6796129687430429,0.0
0.7776517882370505,1.0
0.4718569430732431,1.0
0.0541092336258454,1.0
0.3577694522234934,0.0
0.6423502176797706,0.0
0.6462830381075013,1.0
0.1951988173202452,0.0
0.2530141653221388,1.0
0.486723161154943,1.0
0.7286521752574882,1.0
0.8528482923125917,1.0
0.0864823602954559,1.0
0.925675110818604,0.0
0.9277870028557272,0.0
0.0079258546795279,1.0
0.5064359539295857,1.0
0.5871761920699907,0.0
0.5537430590867378,0.0
0.6158055534293784,0.0
0.503377449887383,0.0
0.2938186775246421,0.0
0.0957025321745091,0.0
0.2083853019839722,1.0
0.740297566792807,1.0
0.2410716567619889,0.0
0.8297589378641748,1.0
0.4035076703632663,1.0
0.4144959135465687,1.0
0.8685500097679182,1.0
0.2142951258903479,1.0
0.1896238385040897,0.0
0.9854657104507802,0.0
0.540633169097797,1.0
0.1905253678295832,0.0
0.1658077948255737,1.0
0.8617157681524292,1.0
0.5998787682925159,0.0
0.115037729322873,1.0
0.8869606226171802,1.0
0.4439270873150983,1.0
0.9894168486394288,0.0
0.2817712633507984,1.0
0.528845150024703,0.0
0.1731037470091443,1.0
0.4397277716796113,0.0
0.1765412515667316,0.0
0.307243773066488,0.0
0.2698758558401791,0.0
0.2831049595952686,0.0
0.9698845453247334,0.0
0.0384406958429135,0.0
0.4968872472862123,0.0
0.6292806263903594,1.0
0.6607983629783972,0.0
0.7545891234846218,1.0
0.7610092848752926,0.0
0.9555602317709742,1.0
0.7557114671009431,1.0
0.8237374375147616,1.0
0.5323435742973875,1.0
0.6577101200837411,0.0
0.4781487507275948,1.0
0.2764276151674579,0.0
0.3133961897371541,1.0
0.3605490938961027,1.0
0.340658331221702,0.0
0.533189279762227,1.0
0.2476403149409914,1.0
0.5166691951798028,1.0
0.9162958616135876,0.0
0.4059833023862325,1.0
0.2226529365593405,1.0
0.3468713060287938,1.0
0.8769391397270023,0.0
0.9417542237834676,1.0
0.8867394120241467,1.0
0.2873589310943893,0.0
0.3878637417263121,0.0
0.9749924095621794,1.0
0.3238661397729835,1.0
0.1378609284150392,0.0
0.2821051629269556,1.0
0.9640353573225836,1.0
0.4158956053418715,0.0
0.933937703015302,0.0
0.1040809363447195,0.0
0.7660997987650865,1.0
0.0933413809984672,0.0
0.1975008679373429,0.0
0.6161361599709269,1.0
0.4344995955241789,0.0
0.6667116478347523,0.0
0.9734647720711302,0.0
0.0527089175210708,1.0
0.1916314117516266,0.0
0.6402594993106305,0.0
0.8965796454260625,1.0
0.7976943082806053,0.0
0.4656060573138159,0.0
0.745517486886559,1.0
0.2081034330538722,1.0
0.0137231026364426,0.0
0.5700474009866564,0.0
0.813292141364717,0.0
0.4334649018842931,1.0
0.5692794683252488,0.0
0.4222017829608195,1.0
0.5140648025041168,1.0
0.8843986217437206,1.0
0.4781645442887125,0.0
0.007467667556099,1.0
0.7998951918542051,0.0
0.6177513710517332,0.0
0.7304351120331016,0.0
0.9011407150867476,1.0
0.2862254780610213,1.0
0.503096069950431,0.0
0.602516531810673,0.0
0.3454064742009829,1.0
0.8461168789724146,1.0
0.6976056984293549,1.0
0.7334495661125721,1.0
0.8080543787248669,1.0
0.2580934894571069,0.0
0.7456846129547041,0.0
0.7738516189320139,1.0
0.8424420206739588,0.0
0.4885629802362953,1.0
0.5042158411459922,1.0
0.0981765361685129,1.0
0.8521711015808713,1.0
0.5335164283749243,1.0
0.5944671508254286,1.0
0.1214405716340589,1.0
0.6018554689322018,0.0
0.041982803620743,0.0
0.9232637960425104,1.0
0.863588399546522,0.0
0.1943223483930365,1.0
0.5938330516522964,1.0
0.602732117786211,1.0
0.803479210570731,0.0
0.7569639613411895,0.0
0.9933030592090696,1.0
0.3508563614442199,0.0
0.1246325863725168,0.0
0.573502708117535,0.0
0.7640357587438374,0.0
0.2858045652042552,0.0
0.2362141711030632,1.0
0.8025013239322643,1.0
0.7537656704758572,1.0
0.2033975162912418,0.0
0.8693219256398559,0.0
0.1347302458883456,0.0
0.1092389017237257,1.0
0.3511229390916767,0.0
0.8865851012076518,1.0
0.6954795410448007,0.0
0.3947372830671824,0.0
0.1572533002294514,1.0
0.7135171249425886,0.0
0.5991799726108216,1.0
0.9877423724810976,0.0
0.7656036542627931,1.0
0.1021225437092415,1.0
0.7282566847714004,1.0
0.2574563098646919,0.0
0.9619533877514596,1.0
0.0192665095688984,1.0
0.238358541958869,0.0
0.4990242453136778,1.0
0.0790654028951806,0.0
0.3440780527389017,1.0
0.4972607207958631,1.0
0.4469555425055758,1.0
0.4606084533150137,0.0
0.8790750439758347,1.0
0.5053171749190223,1.0
0.9411031064335498,1.0
0.1477334031804379,1.0
0.2802669197681355,0.0
0.6565524718820525,1.0
0.2831336112097601,0.0
0.347291508689395,0.0
0.9010817026974096,1.0
0.5385877630513924,1.0
0.3346753280467789,1.0
0.7767567369593,1.0
0.0706611788173866,1.0
0.5636929240850778,1.0
0.0996681407410936,1.0
0.176854526140055,0.0
0.0624413140547012,1.0
0.9017365784862698,1.0
0.0481993395943197,0.0
0.5164435140757819,1.0
0.2249844343401276,0.0
0.3836065691305788,1.0
0.4936816862546592,1.0
0.4500826460277556,0.0
0.7481301812604864,0.0
0.9119375771371276,0.0
0.3002844222731667,1.0
0.0245337513007464,0.0
0.8939984535542651,0.0
0.9788429153968052,1.0
0.4333725305275789,0.0
0.4558117758916273,0.0
0.144157587114749,1.0
0.47554770521049,0.0
0.3033616556866672,0.0
0.9944399893166026,0.0
0.1848522380293816,1.0
0.3786043236106328,0.0
0.6165359281029431,0.0
0.3451388431317659,1.0
0.4744477185576675,1.0
0.9735421185818396,0.0
0.5080978685387196,1.0
0.9103745819205212,0.0
0.0430773975091033,0.0
0.1198181475305603,0.0
0.9445680885303532,0.0
0.1287315279884144,1.0
0.7365933937852182,1.0
0.4460258300461549,1.0
0.4067678566514008,0.0
0.6592571468731854,1.0
0.7276424083965944,1.0
0.932024911893076,0.0
0.2568947146215325,1.0
0.6981199315373251,1.0
0.3423009139136524,1.0
0.7176506412249811,1.0
0.1421174623184954,1.0
0.4575655688219299,0.0
0.1836339177563972,1.0
0.336460924595199,1.0
0.7156701676743178,1.0
0.2333574573614911,1.0
0.684922550555532,0.0
0.4959658526271536,1.0
0.0920344509405682,1.0
0.3867128341622329,0.0
0.8692575201777911,1.0
0.9893504699027644,1.0
0.3689380244915964,1.0
0.0548700705656495,0.0
0.1301882907387131,1.0
0.7881941591773739,0.0
0.6558237197861724,0.0
0.2850231584095492,0.0
0.3913170281281513,1.0
0.8111975576439125,1.0
0.4131299117125838,1.0
0.7558167315688036,0.0
0.2952175612954386,0.0
0.7248531900125668,1.0
0.4664210708900914,0.0
0.545383337008461,1.0
0.5987658370067851,0.0
0.4505972346145323,1.0
0.4661592294838775,0.0
0.2657184529489008,1.0
0.9858237076408696,1.0
0.905868889791492,1.0
0.5274106475930858,0.0
0.0346233602222066,0.0
0.16843111595276,0.0
0.8539854789120922,1.0
0.9308676251396796,0.0
0.1612947591464118,0.0
0.7345607150324331,1.0
0.6230577039622346,1.0
0.3033973921132008,0.0
0.4361129481472398,1.0
0.6773075506881752,0.0
0.1012944441831752,1.0
0.189047214095305,1.0
0.0333088295790128,1.0
0.9022553107724476,0.0
0.5739272068796433,1.0
0.5234549838858678,0.0
0.706280755436158,1.0
0.9884097309690976,0.0
0.1722406953908485,0.0
0.1331067345659179,1.0
0.2948026963056088,1.0
0.9039978649056666,0.0
0.4114804628187846,1.0
0.7935428710200871,0.0
0.2029336765390131,0.0
0.4936309404468794,1.0
0.1274708687939007,1.0
0.4129183502435204,0.0
0.2622915635667848,1.0
0.5494609314724682,0.0
0.7804514261023449,1.0
0.938426442972098,0.0
0.2838538600795133,0.0
0.7431743464529734,0.0
0.885644780897038,0.0
0.1248520266886058,1.0
0.5859640728174479,0.0
0.6118799346676738,1.0
0.2723953935062067,0.0
0.0225076744891283,1.0
0.2567121596819207,0.0
0.584766369627966,0.0
0.1964477832695234,0.0
0.287356499180739,1.0
0.707962690520701,0.0
0.3983345393483077,0.0
0.0654214515256924,0.0
0.3991848904475965,0.0
0.9998292570904292,1.0
0.2610610509577307,0.0
0.2652663296292366,1.0
0.1698896600118998,1.0
0.2716476225058587,1.0
0.5747843796775065,0.0
0.9646600068365856,1.0
0.6077286129958179,1.0
0.409867332775318,1.0
0.3896519800454941,0.0
0.0242191171293286,1.0
0.0025340441690755,1.0
0.7972399139829657,1.0
0.4901859238042748,0.0
0.0332032630868483,1.0
0.286038273753208,0.0
0.3566979697156047,0.0
0.7833343011688109,0.0
0.4344081305372886,0.0
0.7893459992321983,0.0
0.6337691815208947,0.0
0.0331300514374967,1.0
0.9687468598029132,1.0
0.1814370757529056,1.0
0.2756300752512803,0.0
0.8093412273226376,1.0
0.1898444810578411,0.0
0.401106922047788,1.0
0.8650422456290282,1.0
0.6373076500745338,0.0
0.3020929319848355,1.0
0.6440855612862659,0.0
0.8126719032767069,0.0
0.40390861351589,1.0
0.5717055491121323,1.0
0.9879871630899952,1.0
0.9646207151718982,0.0
0.5090638708244921,1.0
0.0961394325554509,1.0
0.7007218215333538,0.0
0.2686308195213862,1.0
0.6695125156540261,0.0
0.3517713454203395,1.0
0.7187994137861893,0.0
0.3673393755727051,0.0
0.9412515431901792,0.0
0.1366738346818091,0.0
0.0684011065407039,0.0
0.7812443647806675,0.0
0.4013451148383825,0.0
0.4655991612793707,0.0
0.9338730188582474,1.0
0.5899528368294606,1.0
0.6602075962003974,1.0
0.0194588317215462,1.0
0.6705520660860139,0.0
0.3883711988680243,1.0
0.4602376652848403,0.0
0.8080972322946595,1.0
0.5238211659289231,1.0
0.9869302151388424,0.0
0.7968574695217561,1.0
0.7286331994915396,0.0
0.5887186912181759,1.0
0.4124166375915358,0.0
0.0528675353461322,0.0
0.0184887460647462,0.0
0.0467535479704593,1.0
0.9588938623871592,1.0
0.3232258999597682,1.0
0.7006492100623775,0.0
0.5943470252356085,1.0
0.5716985735942519,0.0
0.5792729486811077,0.0
0.3023081706637425,1.0
0.8865850537439981,1.0
0.9192609810140704,1.0
0.6445616577422946,0.0
0.864000176834242,0.0
0.0599767072771737,1.0
0.1003897189497026,0.0
0.5590962225129423,1.0
0.8465567976552787,1.0
0.3154426512878259,1.0
0.548085157219349,1.0
0.0099527833889435,0.0
0.986689401162422,0.0
0.7670251584692334,1.0
0.361435558000575,0.0
0.9830719710425958,0.0
0.0924259100892281,1.0
0.464199240435177,1.0
0.0588468977005371,1.0
0.3349796144948573,0.0
0.2193708263289414,0.0
0.3165641803777434,0.0
0.947466009014878,0.0
0.4272079291505405,0.0
0.3248747096909014,0.0
0.6408079945246739,0.0
0.6834077336824627,1.0
0.9838280586708492,1.0
0.5460868759996658,0.0
0.7526069429203641,0.0
0.3821828568320768,0.0
0.1710359703891769,1.0
0.4298565439229864,0.0
0.4187961929246689,1.0
0.4206339722481597,1.0
0.6954601309597116,0.0
0.4059617833186114,1.0
0.9542198865901022,1.0
0.9828088046817034,0.0
0.5233889729555832,0.0
0.5584739643609031,1.0
0.4076459595522458,0.0
0.355609592705286,1.0
0.9853858353879076,1.0
0.0406512306841303,1.0
0.4101059896413742,1.0
0.1513423576646743,0.0
0.7263217606907626,0.0
0.1944506102268608,0.0
0.8846981069417063,0.0
0.374495285480002,1.0
0.9172033457263816,1.0
0.9866219144812288,0.0
0.7712159920850074,1.0
0.6231924528036544,1.0
0.1499035362851524,1.0
0.9331160427206784,1.0
0.7769116266167198,0.0
0.2880571464650283,0.0
0.468525706811719,0.0
0.067661224469731,1.0
0.6590371898870051,1.0
0.125264846716231,1.0
0.6515676389440109,1.0
0.6715913917566385,0.0
0.324642934361907,0.0
0.9487194582124512,1.0
0.7790076196597207,0.0
0.4967593681550771,0.0
0.9186238977596756,0.0
0.8558936625941439,1.0
0.6922573766636256,1.0
0.1529673965427059,1.0
0.4970996620335751,0.0
0.864473860968941,0.0
0.6089249698047532,0.0
0.5455405109376299,0.0
0.9552814304695868,1.0
0.0165407701266506,1.0
0.0120387802218833,0.0
0.8928734606254113,1.0
0.0385314313167648,1.0
0.3325581402653009,0.0
0.9240805673365048,0.0
0.6911916714691466,1.0
0.6481950280934222,0.0
0.6570350450139919,0.0
0.3176563811194046,0.0
0.530561627573163,0.0
0.6300079361653811,0.0
0.3057279080444199,0.0
0.7954101570370848,0.0
0.3217620432432959,0.0
0.0714406318443262,1.0
0.2014599891599832,1.0
0.4084300601165024,0.0
0.9081098759236664,1.0
0.4157818389105197,1.0
0.0898015419763977,1.0
0.1964618384565386,0.0
0.5444964807014965,1.0
0.1776597841443808,0.0
0.0639505756669891,0.0
0.7148691705326635,0.0
0.7843928792430219,1.0
0.8506832757055733,1.0
0.8439837413540251,1.0
0.3792772179167252,0.0
0.7345120374220866,0.0
0.5835705396736273,0.0
0.02335747512522,1.0
0.4016172831286375,0.0
0.0528741613909403,1.0
0.0833533526188421,0.0
0.0559978640105279,1.0
0.9610041618285488,0.0
0.8442505891377535,0.0
0.4391262291420751,1.0
0.2480060825404281,1.0
0.0724473770666456,0.0
0.4312174595177076,0.0
0.6003857170583409,0.0
0.7971496839131317,0.0
0.0515560977348111,0.0
0.4178903094828705,0.0
0.9769161628933456,1.0
0.1207204010587903,0.0
0.4003184789318434,1.0
0.2750657983726548,0.0
0.1340401366000298,1.0
0.8389949253237954,0.0
0.697154697873423,0.0
0.4115763422033864,0.0
0.369084219965455,0.0
0.8277972268644199,1.0
0.090781653423197,1.0
0.1468349411108478,0.0
0.9066038923574996,1.0
0.8172543967729667,1.0
0.7749225955677742,0.0
0.6240103841736048,1.0
0.2924617220594375,1.0
0.9348424305332156,0.0
0.4918942004445797,0.0
0.280630388409944,0.0
0.3655913037460453,1.0
0.0168337400713752,0.0
0.255168168898251,1.0
0.1879605961359189,1.0
0.1355575275645512,1.0
0.0321337697209662,0.0
0.226882606246547,1.0
0.1035174012483336,0.0
0.0451350484128719,0.0
0.1373232659618373,1.0
0.2024088441232191,0.0
0.4159824859424296,1.0
0.5837273772110823,1.0
0.3222795824847585,0.0
0.141260692985924,1.0
0.940380035084914,1.0
0.5148806709327115,0.0
0.7419228974195656,0.0
0.6944744445679831,0.0
0.2849079083935664,0.0
0.559891977998034,1.0
0.6021970763586946,1.0
0.3518067737206363,0.0
0.6708042417841612,1.0
0.7907224704584628,0.0
0.364227154074481,1.0
0.0149079640473729,1.0
0.3493515185034029,1.0
0.1168152006842814,1.0
0.1556101530173304,0.0
0.3659661998471821,1.0
0.2076269374783637,1.0
0.9349447856952104,1.0
0.6528393638008063,0.0
0.5183913594672341,0.0
0.0097165783454272,1.0
0.1036164332307886,0.0
0.7885236145927191,1.0
0.3897621215819328,1.0
0.0454878905704477,0.0
0.8256074106689618,0.0
0.302658384562916,1.0
0.3863137434883588,1.0
0.9744276168477471,1.0
0.0155053746031741,1.0
0.7213655448357431,1.0
0.9489409706641774,1.0
0.0638555393266131,1.0
0.8661281264801631,1.0
0.4162618735698026,1.0
0.878048437291677,1.0
0.3082873511695365,0.0
0.9827218368195242,0.0
0.6470854556331209,1.0
0.6271250343962599,1.0
0.8059503486066201,1.0
0.4366076481663293,0.0
0.2586789804983064,1.0
0.2629398339837505,0.0
0.3306180440319931,1.0
0.6173866391531703,0.0
0.8384389294776127,0.0
0.4996037870651215,1.0
0.4034675309505071,1.0
0.7938938757006482,1.0
0.2896793860400131,1.0
0.6890742011459191,0.0
0.1058040610806529,1.0
0.1132376175569176,0.0
0.6440913169207944,0.0
0.0827477698287059,1.0
0.1550533895145458,1.0
0.6244035440544543,0.0
0.438225386822774,1.0
0.5613266041063752,0.0
0.9770016357238024,0.0
0.6319960467055711,0.0
0.5908829870708123,0.0
0.3801557796327439,1.0
0.6309125292961928,1.0
0.0129919865067721,0.0
0.5573501272419562,0.0
0.0688936637855645,0.0
0.2201789489837787,1.0
0.563151278834802,1.0
0.6679880312339399,0.0
0.3848145588666472,0.0
0.4190002842510079,0.0
0.4980482075266421,0.0
0.759118354418169,0.0
0.0176205505479431,1.0
0.4470902978164671,1.0
0.0142661462957162,0.0
0.3191553659375594,0.0
0.5198759233794733,0.0
0.0799163445992725,1.0
0.4852384491954604,1.0
0.9246290268681012,1.0
0.6853810159557746,1.0
0.782298011831182,0.0
0.5804456836159155,1.0
0.8964121637708445,1.0
0.1468709551603496,0.0
0.4498085191061935,0.0
0.5970658421877734,0.0
0.8735269522582368,1.0
0.3080229855697513,1.0
0.0011196225130181,1.0
0.9744726603459664,1.0
0.0259706570449435,0.0
0.152368768273316,1.0
0.4220669084978913,0.0
0.4963955011099162,1.0
0.8345148865713078,0.0
0.4478403005294128,1.0
0.5474583346262966,0.0
0.2000051862304142,0.0
0.5691893908248139,0.0
0.3483992584032618,1.0
0.0987306354298533,0.0
0.946519519259745,1.0
0.0816814677029728,1.0
0.6779170955920978,0.0
0.9082471501430076,0.0
0.1792085401196275,1.0
0.2371255330176193,0.0
0.4267276645545179,0.0
0.2945217802726502,0.0
0.7590768835602608,0.0
0.33816818767981,1.0
0.9858948748406644,1.0
0.8588378335182015,0.0
0.8953972477465257,1.0
0.0636602288161976,1.0
0.1763121462386584,1.0
0.1693716166630167,1.0
0.6720024068330498,0.0
0.011903760182694,0.0
0.8064732016402262,1.0
0.547075190064902,1.0
0.5663435276585849,0.0
0.5373649264342708,1.0
0.5353742570855533,0.0
0.1978912447076101,0.0
0.283190755054359,0.0
0.4876425443008428,0.0
0.6778826603659327,1.0
0.2719640215711505,1.0
0.8061819066392297,0.0
0.8106404558863312,0.0
0.2738898010794306,0.0
0.5600947471080796,1.0
0.3489384070108818,0.0
0.1906904105536977,0.0
0.8060469281596679,1.0
0.9915409408175228,1.0
