Rainfall (mm),Flood Occurred
0.3921662373871821,0.0
0.7232584440593932,1.0
0.5724504883849139,0.0
0.4866921083422639,0.0
0.6981299724881075,0.0
0.3957639617634838,1.0
0.1260804097820637,1.0
0.4889172018702452,0.0
0.5219445493026212,1.0
0.2018837360685382,1.0
0.9357089190871308,1.0
0.2274609929285661,1.0
0.409239688535205,1.0
0.154904356643977,1.0
0.5358273676207184,0.0
0.3076347517012331,1.0
0.4892963945221071,1.0
0.2246018420253274,1.0
0.0537349109791746,1.0
0.7792931977545573,0.0
0.6411325007157506,1.0
0.3407413708480393,0.0
0.0474530833614145,0.0
0.8656543171391322,0.0
0.1697718624421001,1.0
0.9308310632786132,0.0
0.4786176818026683,1.0
0.3403886731471421,0.0
0.7418205095739244,0.0
0.8769203182741714,1.0
0.3707199900431707,1.0
0.4073555693790296,1.0
0.4331738356334972,0.0
0.922410667440836,1.0
0.6926177841695126,0.0
0.2476344317866197,0.0
0.1849787926608135,1.0
0.2303534353209793,1.0
0.263554546521775,0.0
0.2301692361258269,1.0
0.6585552276484861,1.0
0.1159024414464266,1.0
0.3873673657148955,0.0
0.6250974302157827,0.0
0.2908546484041427,1.0
0.0652358600609497,1.0
0.0817878337766342,1.0
0.125937183674668,1.0
0.8359179036895538,1.0
0.6579121914402846,1.0
0.0644837757900787,0.0
0.3910783012109536,1.0
0.2785780408437157,1.0
0.578077049971728,1.0
0.5228347592842418,0.0
0.4811466987133854,0.0
0.3145105257224864,1.0
0.1377719208586848,1.0
0.7424375063447513,0.0
0.8799381251025147,1.0
0.9442417275674796,0.0
0.0585794665052946,0.0
0.7399694718974152,1.0
0.7265622468840965,0.0
0.9472008679085354,1.0
0.2529036845928668,1.0
0.7422401327243563,0.0
0.0545861970610387,1.0
0.631290489296388,0.0
0.3508513268377383,0.0
0.7689744678508136,1.0
0.8633832066905767,0.0
0.3648266014211979,1.0
0.5256153114608207,1.0
0.1173732095714684,1.0
0.4169201898364262,1.0
0.3608053607498119,0.0
0.1831022788201854,1.0
0.8945621329038317,0.0
0.1480615009345112,0.0
0.6357847873869207,1.0
0.8902255134969057,0.0
0.9120546619714456,0.0
0.7933083087928036,0.0
0.176118925331131,0.0
0.8175035784246648,1.0
0.2765573830787787,0.0
0.9224856444273056,1.0
0.7091429056991881,0.0
0.7853349967130856,0.0
0.0849968366273768,1.0
0.5828027471580931,1.0
0.8212148422103805,1.0
0.8616690207905668,0.0
0.0285877874432033,1.0
0.9392493162720104,1.0
0.0432969804239707,0.0
0.6145609865153956,0.0
0.6934414414690978,1.0
0.1073129580411025,0.0
0.0479708004687447,1.0
0.7849795378502639,1.0
0.3846791052352129,0.0
0.1070801479310338,1.0
0.76273192612041,0.0
0.8492399092566416,0.0
0.58742450455056,0.0
0.1612124064437783,0.0
0.0151765807837675,1.0
0.7008574864036415,1.0
0.5501725071016816,0.0
0.6508447876089349,0.0
0.8132562144240084,0.0
0.4342435506845097,0.0
0.1244856626167998,1.0
0.9400734903823708,1.0
0.545294241701664,1.0
0.6153365400493728,1.0
0.9335006673728636,0.0
0.9316726251406552,1.0
0.5721306700798229,0.0
0.2976070927837951,1.0
0.9972122467943068,1.0
0.6808691538343581,1.0
0.4084486549450351,1.0
0.5598710622421335,0.0
0.4158471169816511,0.0
0.88838775189277,1.0
0.4825222526178889,1.0
0.8236014424737427,0.0
0.840251814365859,0.0
0.824405522545622,1.0
0.7222467649430834,1.0
0.8549553969368117,1.0
0.3872384366583949,1.0
0.1146319499820191,0.0
0.8425300561515519,1.0
0.4981935994293563,0.0
0.1273466472960142,1.0
0.1152813615809606,1.0
0.1592176985039654,0.0
0.7510356483290297,0.0
0.7109131582287654,0.0
0.203800544905932,0.0
0.8469999276164952,1.0
0.2812880622961102,0.0
0.7930541548692245,1.0
0.4888297136103225,1.0
0.7316082125138247,1.0
0.3813956603626595,0.0
0.3471435542931541,1.0
0.8414352896468885,1.0
0.0352593189187068,1.0
0.9748322668947448,0.0
0.6482268189282924,1.0
0.432498905171827,1.0
0.6280988300424766,0.0
0.1227108790882943,0.0
0.5140799766664844,1.0
0.9851923674335584,1.0
0.2352559311298574,0.0
0.7223362646733645,0.0
0.434987258957594,1.0
0.6525060388247509,0.0
0.2048692506695484,1.0
0.4704860892858025,1.0
0.9801888216968664,1.0
0.1952677601643625,0.0
0.6364905615579615,1.0
0.5756343276707455,0.0
0.5650866131310143,1.0
0.6151656854717309,1.0
0.5022637563411506,0.0
0.0168851109548274,0.0
0.9001811464205096,0.0
0.8270524017744382,0.0
0.1741451819478849,0.0
0.4132858672125652,0.0
0.770614250285784,1.0
0.9801584187511768,0.0
0.9512288929160652,1.0
0.8994434260803158,1.0
0.158349073977819,1.0
0.9145615569990194,1.0
0.8785260614301688,0.0
0.376957255358012,0.0
0.3945325248740481,0.0
0.4599284751033201,1.0
0.6562240683996847,0.0
0.2608258718032881,0.0
0.0229036757501764,0.0
0.1412021781636137,1.0
0.4401325478158954,1.0
0.2819959403561186,1.0
0.7645809428459515,0.0
0.1066576409946019,1.0
0.9175521165963476,1.0
0.8954108129615936,1.0
0.9088424263710454,1.0
0.7396707149507048,1.0
0.106967587536598,1.0
0.4381539204598363,1.0
0.1313765795656075,1.0
0.987796420033072,1.0
0.3330393052007311,0.0
0.5853685531549709,0.0
0.779459625405834,1.0
0.9207034389744612,0.0
0.7556107877207943,1.0
0.6745549135262666,0.0
0.4660022289202656,0.0
0.6054410986279748,1.0
0.0941295358265089,1.0
0.8840044965750186,0.0
0.5438092047761344,0.0
0.0400928260751019,1.0
0.9199893753364732,1.0
0.4893258527175734,1.0
0.8686688395806003,0.0
0.8569659301782906,1.0
0.8158235094509938,1.0
0.0613639249114513,0.0
0.2470548748851803,1.0
0.8756285945913,1.0
0.8990752282770756,0.0
0.4580881447180817,0.0
0.4400580969381092,1.0
0.1751182781009811,1.0
0.9685051773168656,0.0
0.2131217116607452,0.0
0.1909167532620059,1.0
0.6607780776907239,0.0
0.2428319110654472,0.0
0.9388616376855846,0.0
0.0108604695077416,1.0
0.0057059780458853,0.0
0.5049029724409502,0.0
0.4880861563767217,0.0
0.1633399329689442,0.0
0.4945442097159667,1.0
0.4116735577573684,1.0
0.8904124228625178,1.0
0.0092071511262604,0.0
0.976365350258631,1.0
0.6244365242910105,1.0
0.1518176612469165,1.0
0.0467187644375162,0.0
0.538136719806987,0.0
0.2348766034380824,0.0
0.3011617281171452,0.0
0.2451201096008,1.0
0.6502198675063198,1.0
0.5535622931889624,0.0
0.0779377679272803,0.0
0.5265558903399478,0.0
0.7912580728296996,1.0
0.0811584091331145,0.0
0.8898217868403181,0.0
0.5783436270166389,1.0
0.9507162403093612,0.0
0.1481148884725366,1.0
0.9936630898874992,0.0
0.6443195516903925,1.0
0.567529585797492,0.0
0.515307326085666,1.0
0.0236097233012423,0.0
0.939729345901334,1.0
0.6440411176042056,1.0
0.0915918380586485,1.0
0.0209071228182118,0.0
0.0507429820141826,0.0
0.60943731634068,1.0
0.614057647670388,1.0
0.4996926961108593,0.0
0.3067628359544088,1.0
0.5317728564397247,0.0
0.5163296732850444,1.0
0.01937028625954,1.0
0.2824626699352186,1.0
0.0531450376995926,0.0
0.9002390949319902,0.0
0.7252817618428843,0.0
0.9962136360320168,1.0
0.3021676024324461,0.0
0.8785670022603153,0.0
0.6030948875722839,1.0
0.4531439617317548,1.0
0.2225577360719368,0.0
0.7384527024067691,1.0
0.9042256790020629,1.0
0.2352948970922413,1.0
0.1753680159365885,1.0
0.6962762459913081,0.0
0.977068811463323,1.0
0.7500173399250922,1.0
0.284574489403026,1.0
0.4199690973979859,0.0
0.3843260639472248,0.0
0.8521722886505602,0.0
0.7714361694072784,0.0
0.589013982439993,1.0
0.2749514447512348,1.0
0.9380784391480258,1.0
0.6533632412406093,0.0
0.9705713390967668,0.0
0.5801542770424517,1.0
0.821265481126674,0.0
0.8131769119498273,1.0
0.3373302900407029,0.0
0.964114465503376,1.0
0.0218965657146911,0.0
0.7687759078532675,1.0
0.9656510544144636,1.0
0.3389099489327191,0.0
0.6481578383036068,0.0
0.5622578604426748,0.0
0.7615712486192128,0.0
0.8662572648089353,1.0
0.6030851875120166,0.0
0.8159765308919643,1.0
0.3122834035250343,1.0
0.2285725685519823,1.0
0.4306829392915023,0.0
0.6777882101103331,0.0
0.1872263748222717,0.0
0.6804041876143826,1.0
0.3941035157825021,0.0
0.7956442265678917,0.0
0.0367931072001084,1.0
0.6680328128826298,1.0
0.6498698390781837,0.0
0.9410258212493794,0.0
0.713424407849114,0.0
0.7963709560345182,1.0
0.9046760122160608,1.0
0.6751031337209109,1.0
0.2901482054703093,1.0
0.8698536719475128,1.0
0.7476400084800723,0.0
0.4244519368869608,0.0
0.710585609214629,0.0
0.8677684427101459,1.0
0.975747585714822,0.0
0.9524435291632748,1.0
0.3253275738089464,0.0
0.4217076427899209,1.0
0.109504594343019,1.0
0.2475325867728336,0.0
0.88250294215165,0.0
0.360854901059704,0.0
0.6205958534472977,1.0
0.6660154965184494,0.0
0.7818962048399983,1.0
0.1827788016826454,0.0
0.3048098625419384,0.0
0.4483541914865587,1.0
0.3648466233881253,0.0
0.9830017546115972,0.0
0.8350155492564671,0.0
0.4797092184434124,1.0
0.8793498957902173,1.0
0.3476559801835485,0.0
0.7858958421211183,0.0
0.2236603851411312,1.0
0.7723875757579015,1.0
0.4564724478002352,1.0
0.1074670105337795,0.0
0.27325453921555,1.0
0.4022856952162161,0.0
0.7493550530319982,1.0
0.0729453245139225,0.0
0.6595959286846452,1.0
0.7160708846387029,1.0
0.6539694756027121,0.0
0.7607334538313513,0.0
0.1781467058613813,1.0
0.5871416272302733,0.0
0.9412353231554978,0.0
0.6108260270574333,1.0
0.6113781854542368,1.0
0.7364998918839097,0.0
0.3332051383297452,1.0
0.7005308583609391,0.0
0.91632054313256,1.0
0.0108489455195708,1.0
0.8701929633985362,1.0
0.2186023740229559,0.0
0.455942240286498,1.0
0.8524251087578437,1.0
0.8239852504252692,0.0
0.8920106108145838,1.0
0.9405070614226984,1.0
0.4471746332318137,0.0
0.6564122759284263,0.0
0.3904877756916497,0.0
0.3507202009829633,1.0
0.4316107968876867,1.0
0.7431373612362567,0.0
0.501466412467808,0.0
0.8141313474458529,1.0
0.745280018935143,0.0
0.020433343932999,0.0
0.6302827773592579,0.0
0.4365872418669857,1.0
0.4566480595963773,1.0
0.8184453616611596,0.0
0.5476404457761048,0.0
0.885704028153481,0.0
0.7128623639737282,1.0
0.5528732384446223,1.0
0.7546008894271499,1.0
0.0383065637226254,0.0
0.0270395097135244,0.0
0.0833134623430092,1.0
0.4375815900207708,0.0
0.2354366655045939,1.0
0.984358015737292,1.0
0.5423218160830028,1.0
0.6624651018630603,0.0
0.2788130388225673,1.0
0.3217961359923391,1.0
0.335463152604809,1.0
0.6987904060875685,1.0
0.4737277913638719,1.0
0.5177117083010087,1.0
0.59204197539755,0.0
0.7688766701509288,1.0
0.0903349171198345,0.0
0.7769401126419789,1.0
0.563269828381574,1.0
0.6691457836786784,0.0
0.3275518391792877,0.0
0.409398954703077,0.0
0.2311517090135707,0.0
0.9793959885920748,1.0
0.4970279847357564,1.0
0.9961753760058588,0.0
0.4898099281721663,0.0
0.2197354738802786,1.0
0.5074789467888087,0.0
0.0395532680449536,0.0
0.9048548240964548,1.0
0.8186225850635779,0.0
0.7258792076643251,0.0
0.6098683317734777,1.0
0.5798714360516133,1.0
0.9968267701393416,1.0
0.2779902155199226,1.0
0.7797509793990229,0.0
0.5814422037284784,0.0
0.9759760316975504,1.0
0.8278768789079017,0.0
0.9986239334964614,1.0
0.5883634464165697,1.0
0.2045259290039943,1.0
0.5037130316039968,0.0
0.7111676562616515,1.0
0.774426216692787,0.0
0.0004619330936476,0.0
0.5050532816251729,0.0
0.2352210681238144,0.0
0.8749924617756955,1.0
0.1528798159446246,0.0
0.666506199991737,1.0
0.2660532153325148,1.0
0.3565464840244709,1.0
0.940649550513843,1.0
0.24043538083112,0.0
0.0949686122640939,0.0
0.0692469670254131,1.0
0.5046412425920808,1.0
0.6417577910499052,0.0
0.3272936799220823,0.0
0.6903131953351923,0.0
0.0609945698398847,1.0
0.8574126866346314,1.0
0.8166392517670577,1.0
0.9855931744633522,0.0
0.9365946739963948,1.0
0.3562014539590274,0.0
0.3992860138144543,1.0
0.7460264990594715,0.0
0.1340543737441992,1.0
0.3140127923547933,1.0
0.1185102514956941,1.0
0.454905263070987,1.0
0.5520373865728878,1.0
0.2111434151642872,0.0
0.0265874752839634,0.0
0.7194135673217271,0.0
0.0199599775803839,1.0
0.9734977321929692,1.0
0.2215917393822932,0.0
0.6639496663472323,0.0
0.4347675770403726,1.0
0.0596345114754023,0.0
0.4722049662300558,1.0
0.5167885542284876,1.0
0.8547608595965347,0.0
0.7324087174149593,1.0
0.0792660146062166,0.0
0.209145334622472,0.0
0.3118854532935898,0.0
0.1163766870375012,0.0
0.4569181811072652,1.0
0.9844059192328932,1.0
0.5146403950745214,1.0
0.7419432190624489,0.0
0.682990173681632,1.0
0.8499883843409363,1.0
0.2157071072002118,1.0
0.7538890702270963,1.0
0.8814368170934679,1.0
0.1714869328539323,1.0
0.3468051271878875,1.0
0.9701964018156928,1.0
0.7808546224108686,0.0
0.2825842900412727,0.0
0.5639766331550019,0.0
0.4043374959582183,0.0
0.4899891528103771,0.0
0.3551703297040856,1.0
0.2793239962920113,1.0
0.67481421430675,1.0
0.7786082609721053,0.0
0.8740376107648998,1.0
0.1553046960261348,1.0
0.8229284911150399,1.0
0.2547901921658779,1.0
0.4273511494062094,0.0
0.901528219024176,0.0
0.4545223586375631,1.0
0.1970444046203667,1.0
0.1598440518971412,1.0
0.473005244006104,0.0
0.7627365343874143,1.0
0.9973037702232566,0.0
0.7874763792328681,0.0
0.8770928965361929,0.0
0.7478942873553297,1.0
0.8955187496563369,0.0
0.0762566403466951,0.0
0.9300203246811716,0.0
0.3964163612640991,1.0
0.9217017249239284,0.0
0.0756958519739952,0.0
0.7153000874065836,0.0
0.735748887932953,0.0
0.9970094722416966,0.0
0.7689202910212005,0.0
0.3825818776528795,1.0
0.5572824300979324,1.0
0.366556751956534,1.0
0.1959993621061579,1.0
0.2484907682504809,0.0
0.2219950762639845,1.0
0.5488479675377068,0.0
0.9062458618932758,1.0
0.9128128197571744,0.0
0.0547237060543997,0.0
0.0798630286534811,0.0
0.2451070000095944,0.0
0.2550488582201934,1.0
0.0948550089640426,0.0
0.3884723797797529,1.0
0.5877637564028931,1.0
0.5781991569100471,1.0
0.5434615260349979,0.0
0.3386736357637467,0.0
0.706511522392062,1.0
0.8265574424397543,1.0
0.3462770961791739,0.0
0.0854998164368138,1.0
0.2963257306057724,0.0
0.1373407399426681,0.0
0.4673793767523089,0.0
0.1559099690880707,0.0
0.462864742868792,1.0
0.2209872860211162,1.0
0.7387916924643604,0.0
0.0275241670369778,0.0
0.554779814059158,0.0
0.1694650872854688,1.0
0.0009438794642383,0.0
0.8692798759965109,1.0
0.6715784846018519,1.0
0.0989092523445997,1.0
0.6641219672683406,0.0
0.6116892170062063,1.0
0.4733782192793233,1.0
0.4192716690514054,1.0
0.8871521807014052,0.0
0.2451359669971042,0.0
0.3983205447464943,0.0
0.3291157173531549,0.0
0.7712663945898526,1.0
0.9165520501174164,1.0
0.8498586288959193,0.0
0.7977731962462847,0.0
0.9868870390294902,0.0
0.6971990171797324,1.0
0.7511161917271678,0.0
0.9828990463437248,1.0
0.0069436832462229,1.0
0.634093557433879,0.0
0.7390321543384627,1.0
0.9179139980484674,0.0
0.8839262472839594,1.0
0.8420364603817516,0.0
0.945882331686152,1.0
0.537410142247838,0.0
0.0068729830285588,0.0
0.0110078945800965,1.0
0.5446710783761226,1.0
0.4352881662674079,1.0
0.4512633314647126,0.0
0.4004155332141753,1.0
0.9178127384824784,0.0
0.3591750787695174,0.0
0.8563048204557805,1.0
0.902949536108952,1.0
0.4995271499687739,1.0
0.4469556816070938,0.0
0.7610844715304035,0.0
0.7080275677967227,0.0
0.3285353356531743,1.0
0.102515086806032,0.0
0.2648432471470207,1.0
0.1309996581096245,1.0
0.2947275201189124,1.0
0.2618119665018347,1.0
0.6377571439695746,1.0
0.954588369265539,0.0
0.6857965212580738,1.0
0.9267376507288492,1.0
0.784199527231845,0.0
0.727936611781821,0.0
0.4140747461281127,0.0
0.3247941714196734,0.0
0.8463537869020257,1.0
0.905478347353014,0.0
0.4519008655613526,0.0
0.0090163010129416,0.0
0.7925995635690537,0.0
0.285062662660843,1.0
0.0098411892229486,0.0
0.8050588969908086,1.0
0.517442204931251,1.0
0.6852634568272888,1.0
0.9147763037338053,1.0
0.5412053429241935,0.0
0.5032199959395666,0.0
0.2906567666917979,0.0
0.3051906183944933,0.0
0.796611160986293,1.0
0.4490471975880043,0.0
0.1635021435449352,0.0
0.0944945446840911,1.0
0.4729415848485029,0.0
0.4649753193933065,1.0
0.653506315729824,0.0
0.4710886730816694,1.0
0.1434486882675503,1.0
0.5078294864312819,0.0
0.906874723782476,0.0
0.1594167454034163,1.0
0.6898080201849106,1.0
0.5938985313901625,1.0
0.7486477640039862,0.0
0.1505743060733927,0.0
0.9416957806124931,0.0
0.6210096835133805,1.0
0.8471476689375119,0.0
0.2465949254610819,1.0
0.7394735767370657,0.0
0.7810975165061048,0.0
0.39744563137941,1.0
0.3839618277760572,0.0
0.6578449409653664,1.0
0.0933732974557745,1.0
0.7356842799733976,0.0
0.042844940444627,1.0
0.190570219040635,0.0
0.6641933673321493,1.0
0.0982900062659086,1.0
0.9719369850823272,1.0
0.8684758790879639,1.0
0.6263463734302561,1.0
0.8191298641830287,0.0
0.8876625414732361,0.0
0.259465705247819,1.0
0.8494884636363432,0.0
0.1947743201777978,1.0
0.4133549641499106,1.0
0.5582936585270998,0.0
0.7139478943884894,0.0
0.0300976225996301,1.0
0.2905040356478259,0.0
0.6085605221012884,1.0
0.3573731415994046,1.0
0.7750909839591249,1.0
0.6516999328715334,1.0
0.2343878192669298,1.0
0.1459023247706372,1.0
0.6290914385383504,1.0
0.4504854913472715,0.0
0.1689337752858249,0.0
0.3263741063571868,0.0
0.3030432162895964,1.0
0.1080997549872876,0.0
0.5469413760907295,1.0
0.7637128879908057,1.0
0.5755034484984747,1.0
0.8263648380549,1.0
0.1275391903157001,0.0
0.435627835206917,0.0
0.6094566594128111,1.0
0.6760529161283532,1.0
0.6958405733019889,1.0
0.7290245768992067,1.0
0.6514775511940627,1.0
0.0941938253745535,0.0
0.6953598737474163,0.0
0.7248411910035097,1.0
0.9935780123489164,1.0
0.6934163468623183,0.0
0.6868833446018087,0.0
0.5148409235258687,0.0
0.8680025085561776,1.0
0.9969333337015333,0.0
0.7791113901173063,0.0
0.6125423876678214,0.0
0.0789183156215758,0.0
0.7267979538903133,1.0
0.7086177155771983,0.0
0.7756341560651466,1.0
0.124525588057573,1.0
0.6537805780074113,1.0
0.2957192952305141,0.0
0.7603350004354532,1.0
0.2403611985388135,0.0
0.6840312059873576,1.0
0.2949882296888019,1.0
0.0089474855177426,1.0
0.6334029913559621,0.0
0.1132376218279364,1.0
0.6593403687753752,0.0
0.9256975379718644,0.0
0.9693404457439518,1.0
0.2359096768074032,1.0
0.8093241932904058,1.0
0.3535571778155418,0.0
0.9005414607245016,1.0
0.7875573313431911,0.0
0.0738844646202765,1.0
0.4071487806578035,1.0
0.3373193376051681,1.0
0.7852484436914684,0.0
0.4102979608257375,0.0
0.6846410165517558,1.0
0.6024757841310996,1.0
0.9757341714473166,0.0
0.9378748382683492,1.0
0.4277143276754285,0.0
0.7236365686138392,0.0
0.829534033435998,1.0
0.8989699105899577,0.0
0.0680961600200047,1.0
0.3020751247928585,1.0
0.3202290377796314,0.0
0.4344617570197988,1.0
0.1692415301851001,0.0
0.4962307748684991,1.0
0.6632638006063899,1.0
0.4973889855623046,1.0
0.6658429480190577,1.0
0.0664032789592465,0.0
0.8760681185078549,1.0
0.9391592625668376,0.0
0.617950229675768,0.0
0.8814725806871168,0.0
0.1314172303899984,0.0
0.7975181484933441,1.0
0.1191175973616922,0.0
0.4080221467911689,0.0
0.3238180594827488,1.0
0.5856298749380494,1.0
0.3015107777169808,0.0
0.6373592912071989,1.0
0.3673932260264554,0.0
0.8608689313178582,0.0
0.6339289970025705,0.0
0.215281851480994,1.0
0.3361307587279017,1.0
0.8474974703452187,0.0
0.3864884966715511,0.0
0.5358297873554759,1.0
0.6489893088132631,1.0
0.3478127052477735,1.0
0.2939737641874519,1.0
0.4752767142017627,1.0
0.2148644648351922,0.0
0.284204282799692,1.0
0.0620394890552907,1.0
0.303966879856232,1.0
0.3207031599402781,1.0
0.9619265868979456,1.0
0.5897674840197634,0.0
0.7874501723615126,0.0
0.0453357999077497,0.0
0.1065042414814419,0.0
0.8146087041016482,0.0
0.6235931853181008,0.0
0.1909620061102589,0.0
0.4048068480341737,1.0
0.5387036446506027,1.0
0.8436858509880889,0.0
0.0603727514625038,0.0
0.5967619771391208,0.0
0.7170933157400952,0.0
0.9779876418512928,0.0
0.8072307358861991,1.0
0.2762198345592143,0.0
0.7096354906359427,0.0
0.7633420844426418,1.0
0.729794763050214,0.0
0.8202166363806925,1.0
0.9038148458585832,1.0
0.0983962237928632,1.0
0.1047311446485129,1.0
0.7964690628179906,1.0
0.2523614868338609,1.0
0.0585019064290684,0.0
0.4012400983169306,1.0
0.8199494409379234,0.0
0.1265355192271748,1.0
0.6718927148302509,0.0
0.0035682629360321,0.0
0.1097054661357563,0.0
0.3508538489251627,0.0
0.0835664536734575,1.0
0.8459780265742577,0.0
0.864149536163647,1.0
0.755633768360488,1.0
0.2424671857924291,0.0
0.5232759497717144,1.0
0.1841675013032093,1.0
0.2812717144354393,0.0
0.5160331009428814,0.0
0.7350738483935808,0.0
0.0946201795640159,0.0
0.2966922310714039,1.0
0.926709587106727,0.0
0.4291383402576137,0.0
0.9389597150122824,0.0
0.9914983135462244,1.0
0.526689202892715,0.0
0.2880382698247273,0.0
0.7908450550647008,1.0
0.1592860500768086,1.0
0.252035822063904,0.0
0.7849472881533742,1.0
0.4336616127932194,0.0
0.201519466055068,0.0
0.6511734392012378,1.0
0.7328215698987012,0.0
0.125041515025699,1.0
0.2769728917788992,0.0
0.2212611893727268,0.0
0.3798624004371237,1.0
0.7635091196704423,1.0
0.7137650066774243,0.0
0.6625732820839881,1.0
0.0062383399265677,0.0
0.1421161014277225,1.0
0.2232822804998241,0.0
0.271947738407149,0.0
0.1463999600526858,0.0
0.4103278060380981,1.0
0.0751435182543592,1.0
0.7500844390822271,0.0
0.787788584038036,0.0
0.5743030726148136,0.0
0.0896699478011603,0.0
0.8901660308110841,0.0
0.9657298089470182,1.0
0.2023452108949716,1.0
0.7046953892778705,0.0
0.8420144065452895,0.0
0.5398748395493633,1.0
0.3233225515387721,1.0
0.4785810128913462,1.0
0.5122960096521996,0.0
0.4006478743804451,1.0
0.9299312062197284,1.0
0.7439444561575864,1.0
0.2412890232888331,0.0
0.5855952319398544,0.0
0.6887423733317141,1.0
0.1401289173415149,0.0
0.3584303603968875,1.0
0.9056334188462116,1.0
0.5672084392459159,1.0
0.2169815503252553,1.0
0.1227547372020471,1.0
0.5182550291937889,0.0
0.5477181941610048,0.0
0.334415535664696,1.0
0.6304606748492765,1.0
0.0686466634677774,0.0
0.1451129222863281,0.0
0.5463060843555607,0.0
0.0617766601932603,0.0
0.8809902760716986,0.0
0.1421191589537553,0.0
0.6739709229121658,1.0
0.391212883577335,1.0
0.3997984527449179,0.0
0.7649539653100572,1.0
0.4994875083095863,1.0
0.7257141263227016,1.0
0.5052174460319292,1.0
0.5929444674423612,1.0
0.7607784501545287,0.0
0.6073499886859521,0.0
0.6156575775892951,1.0
0.7892876087463422,0.0
0.949178360564204,1.0
0.3767234637252488,1.0
0.5771539597390267,0.0
0.0862377234516161,1.0
0.358808554235651,1.0
0.4120617355959278,1.0
0.835312106504281,0.0
0.5134198263595522,1.0
0.7311258322929695,0.0
0.0189620663403562,1.0
0.4645128973599298,0.0
0.9014021797922332,0.0
0.2242987902797902,0.0
0.031478693404482,0.0
0.43342438686761,0.0
0.7044873598738673,0.0
0.4544822585958343,0.0
0.4599978768716792,0.0
0.6698554844920045,1.0
0.2543781153360414,0.0
0.7519523151885744,1.0
0.1530879334239683,0.0
0.3957607163483236,1.0
0.6560565212501444,1.0
0.8284427861113293,1.0
0.791599428660902,1.0
0.7217436777473927,0.0
0.3591011002504099,1.0
0.1222741846648112,0.0
0.2168179978916978,1.0
0.8649129599300923,1.0
0.857409411362468,0.0
0.9516527613842196,1.0
0.0759517040578984,1.0
0.5368399557104137,1.0
0.6487303796645463,0.0
0.7107138324991804,1.0
0.6439098604463555,1.0
0.770076580378046,1.0
0.3594763482199303,0.0
0.1794110480180351,1.0
0.2045653494100877,1.0
0.0119323213797754,0.0
0.3503252974882007,0.0
0.0917094217414072,1.0
0.3214878748352521,1.0
0.6282543989497795,0.0
0.8945615636401102,1.0
0.8396808835226763,1.0
0.2526632666759306,0.0
0.1340547440417511,0.0
0.1930525569848366,0.0
0.9710814196153508,1.0
0.5495072140660578,0.0
0.1824809506097317,0.0
0.8408217550946729,1.0
0.3952012730545527,0.0
0.8993063582097587,0.0
0.2606673593301422,0.0
0.3932314976999262,1.0
0.5049739442387141,0.0
0.8926985680083177,0.0
0.8688371543916545,1.0
0.5743914663246524,0.0
0.2217600171823426,0.0
0.40336820221806,1.0
0.9757285168831368,1.0
0.6078145379990633,0.0
0.7811645771641494,0.0
0.4498827703154111,0.0
0.5320374392244225,1.0
0.4289691098065359,0.0
0.7029763149426851,1.0
0.8515481926566105,1.0
0.5073900802000738,1.0
0.4808900962216388,0.0
0.3402884155844672,1.0
0.1770746263794704,0.0
0.9393378196149912,0.0
0.3160781046937409,0.0
0.8007611691917134,1.0
0.7154041668878932,1.0
0.790985867490361,0.0
0.9368578651944168,0.0
0.623414369809217,1.0
0.8980343624468617,1.0
0.1676738717059127,1.0
0.6267566773552519,1.0
0.7723411366127727,1.0
0.2716329767962829,0.0
0.7408146859711154,0.0
0.7785432654383343,1.0
0.8312621497581549,0.0
0.3128808281408832,1.0
0.6816587702387257,1.0
0.3042499289447803,1.0
0.7391010200169985,1.0
0.4629936693276538,1.0
0.5975841832840516,1.0
0.415853049017071,1.0
0.1619586347441269,0.0
0.1780075989747616,0.0
0.0775321919883672,1.0
0.6181155095992072,0.0
0.8487151598508398,1.0
0.0207917618107549,1.0
0.0662011194825624,1.0
0.4574861860758467,0.0
0.7377811744755723,0.0
0.1576827233392098,1.0
0.2716431671007742,0.0
0.2319922143191952,0.0
0.3990618154799446,0.0
0.224983658767841,0.0
0.3526024390010119,0.0
0.7286016862362261,1.0
0.6110510388168643,1.0
0.0811455218081534,1.0
0.6377913913679767,0.0
0.4770992513336095,0.0
0.934654982382109,0.0
0.2892987626215187,1.0
0.7262251575746521,0.0
0.7309202517885506,1.0
0.2214852479792068,0.0
0.903308420096908,0.0
0.4912073561676798,1.0
0.6789351461869237,0.0
0.1458288932565901,1.0
0.2577937266415259,0.0
0.586145243489695,1.0
0.3190260881741718,1.0
0.4997183266718489,1.0
0.3740121101959749,0.0
0.6405999350347591,1.0
0.4871689242762121,1.0
0.0045624834340819,0.0
0.6497283195494422,1.0
0.4221355490869996,0.0
0.3417004967596395,1.0
0.0941124767467122,1.0
0.2203539910755814,1.0
0.2237570928457684,0.0
0.9354590253921236,1.0
0.4325284960731405,1.0
0.0420239070078733,1.0
0.1387889807152048,1.0
0.0789961758798142,0.0
0.5889079222792619,1.0
0.1866008254027263,0.0
0.4985828813054025,0.0
0.3700683933870173,1.0
0.8039465514807088,1.0
0.32048867228088,1.0
0.4582847936823664,1.0
0.7213435681626416,1.0
0.4333668516186402,1.0
0.7932841414092691,1.0
