Water Level (m),Flood Occurred
0.9390690600216532,1.0
0.8060575575703692,0.0
0.2504142863828528,1.0
0.1058784866985661,1.0
0.3725562422260893,1.0
0.4152792670742464,1.0
0.0068259727843692,1.0
0.887396941603739,1.0
0.8515078492156719,0.0
0.8503865981396896,1.0
0.8060008095556558,0.0
0.7332812852299742,1.0
0.6346188077883926,1.0
0.9605765046944436,0.0
0.7118728545494077,0.0
0.630340718629933,0.0
0.7890127862378649,0.0
0.2461390233069486,1.0
0.967436763945931,1.0
0.0189028226080911,0.0
0.6485111434643773,0.0
0.0768686807409656,1.0
0.8535310366298728,0.0
0.9679316347821312,0.0
0.4085776825812318,1.0
0.8573920716861386,0.0
0.3356459791556928,0.0
0.1592259621630371,1.0
0.2765397316973807,1.0
0.3017469291381481,1.0
0.6307639128299338,1.0
0.7963399877236427,0.0
0.2050654132150177,0.0
0.0879871945247331,1.0
0.221510250721526,0.0
0.2964397077049624,1.0
0.2797068361227578,1.0
0.2198078853583204,1.0
0.4660004778589526,0.0
0.8562095337298561,1.0
0.1001364809401367,0.0
0.8622602266812275,0.0
0.4970267058947811,0.0
0.660581182899305,0.0
0.8155702287703406,1.0
0.3042333410824644,0.0
0.9545183373160084,1.0
0.0835146031900011,1.0
0.5277025189316495,1.0
0.254681023825053,1.0
0.4079128644325205,0.0
0.4488544514458553,0.0
0.9147723928424956,1.0
0.4415676186740392,1.0
0.6980828064683038,0.0
0.9520454697698344,0.0
0.4945494187088992,0.0
0.4082767069706314,1.0
0.9732630519862748,1.0
0.827886609646464,1.0
0.9400482441437452,0.0
0.3971855693086047,1.0
0.696458384677599,0.0
0.2494852144270677,1.0
0.8660544102294891,0.0
0.9333506273225796,1.0
0.2677516929453149,1.0
0.104723049944893,1.0
0.2005810096404781,1.0
0.6329292622476921,1.0
0.2720710325886601,0.0
0.6387113217359364,0.0
0.3501217355289185,0.0
0.9170974615317709,1.0
0.45259017479357,1.0
0.4976405840418057,0.0
0.347996764260651,0.0
0.0728099634191345,1.0
0.4936525441611635,0.0
0.7745437550904819,1.0
0.9532977767396006,1.0
0.0763497965142423,0.0
0.7975902017483202,1.0
0.2669462213078096,0.0
0.8230246178015843,0.0
0.3419418577534958,0.0
0.1142293985138832,0.0
0.612104268887528,1.0
0.8941530955331551,1.0
0.1814239644104992,1.0
0.0215473866572049,0.0
0.8840845944706082,1.0
0.6979644854010932,1.0
0.8088954095214623,1.0
0.0596022576531615,1.0
0.8907019757071472,1.0
0.4191291100032735,1.0
0.8978680279893322,1.0
0.0646921325313234,1.0
0.8850511387245619,0.0
0.673497210230091,0.0
0.5543200251719654,0.0
0.0615464140761655,0.0
0.6885469329008123,0.0
0.5978509503342853,1.0
0.7264403120178452,1.0
0.7168626421867514,1.0
0.4437216680568373,0.0
0.2045297723677935,1.0
0.9192315766656012,1.0
0.925856688017702,1.0
0.2117840647119537,1.0
0.6307491824817723,0.0
0.2027180397055571,0.0
0.8614542439485252,1.0
0.0980000594320376,1.0
0.990501991891449,1.0
0.6109462900916353,0.0
0.0226556015803268,1.0
0.8821450687105995,0.0
0.684585301715962,0.0
0.6974569183959277,0.0
0.2749217109521082,1.0
0.3367216154147117,0.0
0.9146779602403086,0.0
0.6350563475570259,0.0
0.0166937015060668,1.0
0.3273268177910242,0.0
0.5986204539852172,0.0
0.1478221729523025,0.0
0.098077886591293,0.0
0.0591490643435302,0.0
0.6306755627182571,0.0
0.3205132795893078,1.0
0.3736253276250223,1.0
0.0598049504400929,1.0
0.7381770257343647,1.0
0.766931673141669,0.0
0.8296468314205782,1.0
0.6517714112883269,0.0
0.7734672510233517,1.0
0.577291258860977,0.0
0.4916522170154108,0.0
0.2596931042568661,0.0
0.053138240279696,0.0
0.291721113980829,1.0
0.6837528349774822,0.0
0.92710274435804,1.0
0.2560921999880788,1.0
0.6699677700852997,1.0
0.4782520276376886,0.0
0.6276424819975281,0.0
0.0013525053314629,1.0
0.1224540480871522,1.0
0.2168768431649426,0.0
0.8936996361597389,1.0
0.0402809037105449,0.0
0.5696943025782503,0.0
0.9289081887806564,0.0
0.6521782186459174,0.0
0.4844150794000401,1.0
0.3859456001597924,1.0
0.6242872990323576,0.0
0.48039377428313,0.0
0.7055512130491415,0.0
0.6178629698548264,1.0
0.5674678264795727,0.0
0.9570956055801072,1.0
0.8359068345925201,1.0
0.6089411535534688,1.0
0.5386926797328426,0.0
0.7240937754545307,1.0
0.8041120005581206,1.0
0.2951382166451634,1.0
0.6670641211601234,0.0
0.1349626297585866,0.0
0.4304309570218822,0.0
0.9387110786913948,0.0
0.3262185204749213,1.0
0.1540542757082537,1.0
0.1459604278415474,0.0
0.3936868825971616,0.0
0.225036769556017,0.0
0.426898387271085,1.0
0.719032796693416,0.0
0.8884051355885011,1.0
0.1099602129484374,1.0
0.7685840941293078,0.0
0.1032700841334009,1.0
0.3793842857643854,0.0
0.9968563707962772,1.0
0.0684473314181967,0.0
0.0226240383563099,1.0
0.3335720979463489,0.0
0.9514027534487036,0.0
0.0197797492870323,1.0
0.2225705363045035,1.0
0.6032422972755757,1.0
0.2336187781662156,0.0
0.0535685743537791,1.0
0.0522048734233876,0.0
0.5592137020283438,0.0
0.561949855886915,1.0
0.706613703773714,1.0
0.1315473389207852,1.0
0.4998716185768429,0.0
0.6010277891493641,0.0
0.2222346865732954,0.0
0.5473901697998322,1.0
0.7083792530886265,0.0
0.9911456140650404,1.0
0.5964986979936837,1.0
0.8614205094864726,1.0
0.8338864855612189,1.0
0.9405425203547364,1.0
0.7232051107601252,0.0
0.2129538564385595,1.0
0.29799391477377,1.0
0.7848702582578607,0.0
0.5208548482056371,0.0
0.2511842730110014,0.0
0.6567813114477403,0.0
0.9067919404899156,1.0
0.3576272478188695,0.0
0.5963207537590013,0.0
0.5815678603508557,0.0
0.1267781101374828,0.0
0.0900271045268803,1.0
0.8896728754440342,0.0
0.9338086068439804,1.0
0.9044964953359752,1.0
0.3966148058306873,1.0
0.2875167995537039,1.0
0.9424490063438304,0.0
0.8830446283217929,0.0
0.8200230326448462,0.0
0.3341087437540588,0.0
0.6388431744630035,1.0
0.7505856769629516,0.0
0.5762185218632055,0.0
0.6020835669043791,1.0
0.7568568228880511,0.0
0.767002908816893,1.0
0.2398176960494805,0.0
0.390631258652088,1.0
0.7813676839508842,1.0
0.2613290203041406,0.0
0.9158552640352228,0.0
0.8391100419750042,1.0
0.8957058123740286,1.0
0.2972022465509018,1.0
0.1049077602490871,0.0
0.1003787522849388,0.0
0.5559600103823588,0.0
0.3054975817863697,1.0
0.2634044002245244,0.0
0.2222642393199473,1.0
0.5621536749736964,0.0
0.5481431667034105,0.0
0.4222875873838039,1.0
0.1382501318209971,0.0
0.929063769062004,1.0
0.4279141349259793,1.0
0.1234438002326079,0.0
0.0368301873292832,1.0
0.1524116121057337,0.0
0.2970284586768071,1.0
0.6301890645003209,1.0
0.971229098774462,1.0
0.2719553543758206,1.0
0.7899925386721773,1.0
0.9116451931456092,0.0
0.3915296357978,0.0
0.2531503607917261,1.0
0.4910817249034798,0.0
0.8969624337916855,1.0
0.0107179648279278,1.0
0.4866437271605787,0.0
0.7577648287792719,0.0
0.6012091553912057,1.0
0.4973578505391881,0.0
0.5536643400120497,1.0
0.619320893444774,1.0
0.6822008756958172,1.0
0.3561221020648615,1.0
0.5174046460247101,1.0
0.2734587641954596,1.0
0.9842910600553024,1.0
0.1871265240451491,0.0
0.1504744157370462,0.0
0.2687080698910055,0.0
0.9203181381220464,1.0
0.6589682987692473,0.0
0.4559219497450882,1.0
0.9256623961629848,1.0
0.9003995224404685,1.0
0.4015553840706162,1.0
0.5636979236516507,0.0
0.9056293464754488,0.0
0.3193138202762746,1.0
0.4075035609319816,1.0
0.7932047255508552,1.0
0.6987741832053485,1.0
0.0484083583464245,1.0
0.1171743039818157,0.0
0.8464849244016295,0.0
0.0294857242523773,1.0
0.92019302057246,1.0
0.2716402478663055,0.0
0.5984563113072034,0.0
0.5646383905218022,0.0
0.396213534711873,1.0
0.0311848961316334,0.0
0.1923127269313079,0.0
0.6150602490930723,0.0
0.4463616494545584,0.0
0.413807033111994,1.0
0.0974893461357116,0.0
0.3470586819441831,1.0
0.5264659088984178,1.0
0.0774675627493603,1.0
0.0664641957805731,0.0
0.4915684910068021,1.0
0.5613077474816179,0.0
0.257520807422231,1.0
0.3256852018092904,1.0
0.7970627938593696,1.0
0.8694704074735029,0.0
0.3251472293481561,1.0
0.3556508065181376,0.0
0.830538350625141,0.0
0.9741296128630436,1.0
0.3205090467027273,1.0
0.7889142123674397,1.0
0.4797005903730625,0.0
0.2636108821766862,1.0
0.681910749482515,0.0
0.4625486460044162,1.0
0.26804785055947,1.0
0.107021620294343,1.0
0.8671874726277943,0.0
0.8789076628229485,0.0
0.0747349981638834,1.0
0.6635102467351843,1.0
0.1624015409355813,0.0
0.6464250426928224,1.0
0.9078738604451836,0.0
0.2600954869636401,0.0
0.3478609549897001,1.0
0.7953213180164055,0.0
0.7355304582357763,1.0
0.4086222631117681,1.0
0.8487704517067566,0.0
0.9208496738665912,1.0
0.452636155963906,0.0
0.0392042283034699,1.0
0.5094654704673779,1.0
0.7398416265640319,1.0
0.2198932120513859,1.0
0.09921776886124,0.0
0.2851099548176646,1.0
0.0113233366287654,0.0
0.7156168403833972,0.0
0.1458828911798334,0.0
0.72379888039546,0.0
0.2344138877096285,1.0
0.9923678028526408,0.0
0.5318338536288341,0.0
0.0410925774061643,1.0
0.7728572016442328,1.0
0.410058056898975,0.0
0.6074036088140717,1.0
0.951495200786109,0.0
0.5172998101018998,0.0
0.8045730922103668,0.0
0.3026983341201622,1.0
0.7146656022074114,1.0
0.0991103903100018,0.0
0.8935974380248705,0.0
0.1995930978934413,1.0
0.3018345503484209,1.0
0.9584979225786854,1.0
0.155033427291743,1.0
0.2542871859860063,1.0
0.5802458605817676,0.0
0.9809930931321248,1.0
0.6915506209789939,1.0
0.1139860925102604,1.0
0.7482812163560614,1.0
0.4261926383145278,1.0
0.9926347898483748,0.0
0.6288118026602727,0.0
0.5319944598456738,0.0
0.5573184152286274,0.0
0.6416640107479556,0.0
0.7319838852904008,0.0
0.0780970282772109,0.0
0.1304751049763113,1.0
0.3003818982494768,1.0
0.4779615371934203,0.0
0.3109777183351522,0.0
0.2136920004155039,0.0
0.9252964846581804,0.0
0.0323491824180694,0.0
0.9389728825992936,1.0
0.9074987637033708,0.0
0.6839084619956347,0.0
0.0322831917325981,1.0
0.2252161197469463,0.0
0.9793987925424404,1.0
0.9062060642415724,1.0
0.9648616947800808,1.0
0.9964312116664004,1.0
0.0636542790134587,1.0
0.5709236897186494,1.0
0.8343516171931908,0.0
0.3196243038224605,1.0
0.4355413205576551,0.0
0.283633102980279,1.0
0.0378239606055818,0.0
0.0724852792336826,0.0
0.0211839391428826,0.0
0.5272802783090182,0.0
0.6185118492511454,1.0
0.3076100493343273,0.0
0.8263579048034873,1.0
0.8882586365508315,1.0
0.1395591613790854,0.0
0.0516843299577379,1.0
0.319295760431086,1.0
0.7131312008823292,0.0
0.5074482132278493,0.0
0.4881030943586796,0.0
0.1522286059762241,0.0
0.3513878871359243,1.0
0.9591776940099211,0.0
0.3404878830435085,0.0
0.5915055082896835,0.0
0.0581124962088592,1.0
0.0636210512959485,0.0
0.4242300274659829,0.0
0.6041928139395775,1.0
0.372286938587717,1.0
0.1788472287284794,0.0
0.736114319440768,1.0
0.1398548446450481,0.0
0.668134303898302,0.0
0.9570196717715111,1.0
0.4705397643251287,0.0
0.2002797675833485,1.0
0.8422003585196013,0.0
0.5054993879287326,0.0
0.9234877419284409,1.0
0.7207341553853456,1.0
0.4305893307965244,0.0
0.6174724439808696,1.0
0.169792819209854,0.0
0.3871849465101593,1.0
0.5939457853486693,0.0
0.5901141386558255,0.0
0.587286014201386,0.0
0.7436974809458502,1.0
0.1054444461436312,1.0
0.0734295728276698,0.0
0.1478363789723527,0.0
0.7925840808612131,0.0
0.0646211205099465,0.0
0.2250959668863464,0.0
0.2546536446648431,1.0
0.6473571257227746,1.0
0.4015924258107089,0.0
0.1988384760907918,0.0
0.4495291704571615,1.0
0.6855790370563472,1.0
0.7862379582692937,1.0
0.1236848324775418,0.0
0.7148602700804005,1.0
0.0042550048461245,1.0
0.7244739178927797,1.0
0.6611173529799245,0.0
0.4686683986403339,0.0
0.1366824665933023,1.0
0.7647226079627564,0.0
0.0715244681085455,1.0
0.8958182854507903,1.0
0.7736391448277471,1.0
0.7411234053176279,1.0
0.7545619486222284,1.0
0.0673421918196099,0.0
0.990253551716168,0.0
0.8588278280823217,1.0
0.5079580483918953,1.0
0.7195477024485682,0.0
0.7394160817836856,0.0
0.8299967634733301,0.0
0.2552520697981772,0.0
0.3719984525938934,0.0
0.7998793057231864,0.0
0.7691600641786754,1.0
0.5226484651091396,1.0
0.3961650951921871,0.0
0.9687345519019168,1.0
0.4149920653549039,1.0
0.7641589966482932,1.0
0.4126116583345862,1.0
0.3097457697625053,1.0
0.6410986252630175,0.0
0.8078144829490337,0.0
0.9816769984850516,1.0
0.1487202636482229,0.0
0.8763528476112913,1.0
0.5241759614419846,1.0
0.1075347518279918,0.0
0.7945695417888116,1.0
0.3314666325691702,1.0
0.8684836180416088,1.0
0.1576232102653352,0.0
0.7112342520421092,1.0
0.3007006179047249,0.0
0.2572278681024299,1.0
0.0500190642021105,0.0
0.4819181853639129,0.0
0.3914594403313254,0.0
0.0614558941590777,0.0
0.2265035555454077,0.0
0.4872844690338641,0.0
0.80847039268823,0.0
0.9297172249162636,0.0
0.5153610862699728,1.0
0.4032706113632913,0.0
0.9550384600578284,1.0
0.9631511358338888,0.0
0.1902526100917304,1.0
0.5314935789959584,1.0
0.8211164072471423,1.0
0.8224661063782072,1.0
0.6851060233624955,0.0
0.471472363924252,1.0
0.4036205703644937,0.0
0.8066100785821219,1.0
0.225583947393328,1.0
0.4284083481515272,0.0
0.5669235301317257,1.0
0.8319965595764359,1.0
0.3737968975756907,1.0
0.548704024029378,0.0
0.2790556353744284,1.0
0.837128292560128,1.0
0.785727029075226,1.0
0.8203041107716404,0.0
0.0572393749739712,1.0
0.4869105391645155,1.0
0.1356514080557333,0.0
0.6738813356783364,0.0
0.3113014377446736,1.0
0.7747556586925143,1.0
0.0649344603354672,0.0
0.5132882650625514,1.0
0.123466676206212,1.0
0.5579527282866216,0.0
0.6074338134864317,0.0
0.462141556304921,0.0
0.2795386950406573,1.0
0.0320763484516221,0.0
0.6622282583403979,0.0
0.8706769798005858,1.0
0.7338034335021101,0.0
0.8932662022466843,0.0
0.9297702754171452,0.0
0.4495371846002352,1.0
0.6981263282011476,0.0
0.3973391808809637,0.0
0.919806300640438,1.0
0.5630294310785676,0.0
0.7526165883834119,0.0
0.0142563796107322,1.0
0.5756131004538902,1.0
0.7421516075027088,0.0
0.2568851096742582,0.0
0.0141120353695126,0.0
0.743794226088557,1.0
0.3380118274586292,0.0
0.4287682758604811,1.0
0.5621084521949997,1.0
0.1100448965120145,1.0
0.1033425075068601,0.0
0.9611680399745672,1.0
0.3388229843913889,0.0
0.2554029200061639,0.0
0.0474955564907099,0.0
0.1737594181054334,1.0
0.4308749764051372,1.0
0.3420016458120765,0.0
0.4245579725387571,0.0
0.7040481092524588,1.0
0.6418918244317318,1.0
0.4931691042022721,1.0
0.8150242866150204,1.0
0.8575520188589472,1.0
0.5908854100412356,0.0
0.1173690038351333,0.0
0.4061447524944298,1.0
0.6345615589905603,0.0
0.0626172219877672,1.0
0.0196478103968651,1.0
0.9486147167035044,1.0
0.7302182445708338,1.0
0.1529264424634766,1.0
0.4451146235372029,1.0
0.1933993652274723,1.0
0.0100210937675437,0.0
0.3916502606389758,0.0
0.6484908975935086,1.0
0.9544124926961686,0.0
0.7700113918466518,1.0
0.2300015321587055,1.0
0.3361368067944237,1.0
0.520612472505188,0.0
0.1911136854847094,0.0
0.8331591378598114,1.0
0.1677921510399242,0.0
0.2898711188516589,0.0
0.5776657312072664,0.0
0.1230252939181717,0.0
0.6247073023362278,0.0
0.94450312301507,1.0
0.6916670843767598,1.0
0.8129862004772789,1.0
0.4384786941988992,0.0
0.3652590671640208,0.0
0.3285231922480633,0.0
0.6605783501098498,1.0
0.5185664525139282,0.0
0.4723233593051594,1.0
0.1005343044772943,0.0
0.673493823105672,0.0
0.7255337836254169,1.0
0.1960419205923665,0.0
0.7598761648100468,1.0
0.8796343214132841,0.0
0.174454872241449,1.0
0.4520338491732999,1.0
0.8764236006345262,1.0
0.4873106789725063,0.0
0.8154567479791643,1.0
0.2156078827561958,1.0
0.0636980794261734,0.0
0.0592310948100303,1.0
0.9726506299876349,0.0
0.1645431658867968,1.0
0.8651230526996728,1.0
0.3156416235780421,1.0
0.0398415464936618,0.0
0.2408469108660075,1.0
0.5055157039960476,1.0
0.106563537958723,1.0
0.9224284647288766,1.0
0.9001372194872065,0.0
0.1489637873701895,1.0
0.737266044824163,0.0
0.4607055156583673,0.0
0.9824270360709416,1.0
0.0551661785903972,1.0
0.4710377892160325,1.0
0.2853685242353576,1.0
0.7265298237223632,1.0
0.1109285003833575,1.0
0.6282030758871008,1.0
0.9483394956288432,0.0
0.4538736616866133,1.0
0.4542240957437335,1.0
0.4957198274591175,0.0
0.4156792917255896,1.0
0.4474654535730066,0.0
0.4632373476834877,1.0
0.9983751024986378,1.0
0.1162333396341302,0.0
0.285216785947079,0.0
0.2106394310227986,0.0
0.5442336669363455,1.0
0.0025402870162249,0.0
0.921363131764384,0.0
0.5311589805680661,1.0
0.8963271707098553,0.0
0.3448952160042276,0.0
0.1497466895597762,1.0
0.192133914782885,0.0
0.4707354055803846,0.0
0.0400220042093655,0.0
0.7819877295971981,1.0
0.7908253351012557,0.0
0.7020922916577184,0.0
0.8965899350380505,1.0
0.5495259972474321,1.0
0.4793274839643286,0.0
0.5292127133175198,1.0
0.181789030822244,0.0
0.5123184092516776,0.0
0.5418012747681851,0.0
0.7647634813470646,0.0
0.3478511728451149,1.0
0.0920103522891736,1.0
0.5975391020100239,1.0
0.7881454824647385,0.0
0.9698523441269364,1.0
0.0900366871668672,1.0
0.7465141838875918,0.0
0.5959157180079688,1.0
0.0150758071471104,1.0
0.7183883236617324,1.0
0.0259461866592196,1.0
0.7854417860127997,1.0
0.7214706996470811,0.0
0.6880492045450607,1.0
0.1197955575779763,1.0
0.9192962518939826,1.0
0.899164701224913,1.0
0.900513386075693,0.0
0.3603013298910909,1.0
0.4921884338968569,1.0
0.1146917633410707,0.0
0.0508547435053695,1.0
0.0585413153930674,1.0
0.5688295478783193,1.0
0.3213194756208347,0.0
0.5796218175144154,1.0
0.592738163416912,0.0
0.9073187158062584,0.0
0.8825252065071114,0.0
0.7187303961577337,1.0
0.8187082863559764,1.0
0.0028911949397705,1.0
0.0152738767529991,0.0
0.4585832804890695,0.0
0.6538029550259445,1.0
0.7942749586544293,0.0
0.4472563760903372,1.0
0.940442883962288,0.0
0.8151881478855031,1.0
0.1025450080556353,0.0
0.4401636109062917,1.0
0.9951855541242456,1.0
0.4099095699629588,1.0
0.3862237762330796,0.0
0.2939808159321693,0.0
0.4865011699566737,0.0
0.7300105771240266,1.0
0.0472291970706037,0.0
0.8359325430932607,0.0
0.9178420605734124,1.0
0.7812757657114034,1.0
0.9158962004529444,0.0
0.0946892984338205,1.0
0.4500986613798053,0.0
0.0708134232691435,1.0
0.8370515318776309,1.0
0.9528295132589324,1.0
0.2976538004022332,0.0
0.5354352069830146,1.0
0.297578034975897,0.0
0.3788222028174454,1.0
0.4765640256958036,0.0
0.7909913386026203,0.0
0.1468125492020455,1.0
0.1568752068254335,1.0
0.201708984272544,0.0
0.0529127425676849,1.0
0.6435682269410713,0.0
0.189704239428773,0.0
0.4375217372070145,1.0
0.6857180949065488,1.0
0.4489370246990043,0.0
0.9062728327806188,1.0
0.7693444367824404,0.0
0.2729104178115324,1.0
0.1302152905853602,0.0
0.8946868131578224,0.0
0.3968678247999712,0.0
0.3824636272261334,0.0
0.8102040702341642,1.0
0.0090899412402172,0.0
0.4511039137858821,1.0
0.7144645081661471,0.0
0.8489089164561685,1.0
0.8854525109386489,0.0
0.4656802551123495,0.0
0.8479294414253442,0.0
0.0355122441261021,1.0
0.3053326007701104,0.0
0.0102341184632802,0.0
0.1653511952079055,0.0
0.7248817581675836,0.0
0.0041564489499762,1.0
0.5230888923859661,0.0
0.4139562246893378,1.0
0.1226718480140263,1.0
0.6857620715204977,1.0
0.6932560007986414,0.0
0.7264999670978075,1.0
0.7654815947314728,1.0
0.3149045163371333,1.0
0.9944361832020552,0.0
0.0727258160153971,1.0
0.647801128625487,1.0
0.9710684325508528,1.0
0.224170412941148,0.0
0.2780161235181542,1.0
0.576041561181249,0.0
0.7814409016891103,0.0
0.3288676843677798,0.0
0.8369907009364488,0.0
0.2409134528063051,0.0
0.8746040475850492,0.0
0.2528297049432857,1.0
0.6175233481315897,1.0
0.3577286610394912,1.0
0.3217426795671255,0.0
0.3539308136248326,1.0
0.4992209625522071,0.0
0.8452689273009986,1.0
0.7594888032324547,1.0
0.449331486239306,0.0
0.2820538273104756,1.0
0.8545266934318191,0.0
0.8704199463030644,0.0
0.4536694176688831,1.0
0.695979574582741,1.0
0.369207672444768,1.0
0.1489139647457501,0.0
0.3213992708004837,1.0
0.6822100451664825,1.0
0.7695860896399263,0.0
0.8518795695487422,1.0
0.0174527045642849,0.0
0.486418248610125,1.0
0.2738108653396587,0.0
0.6840863292633628,0.0
0.2452034911849597,0.0
0.5663386994915776,0.0
0.712105725870314,0.0
0.7702417261728521,0.0
0.2693544594665013,0.0
0.0876128610105841,0.0
0.2185700693098878,1.0
0.5992089793779402,1.0
0.0402023905083725,1.0
0.158683887942536,1.0
0.995782403022017,0.0
0.3822831321236782,1.0
0.4965442693190036,0.0
0.0107432739688649,1.0
0.5919811634317264,1.0
0.3252172677594754,0.0
0.530230770855714,1.0
0.5261535189953013,0.0
0.9677488582864212,1.0
0.2681424644838411,0.0
0.570493824317668,0.0
0.381503839750592,0.0
0.4219745362196373,1.0
0.0553210399754363,1.0
0.6885824368443803,1.0
0.1951285079115479,0.0
0.4684906272832799,1.0
0.434251484431461,0.0
0.4681426314941426,0.0
0.3754937519666052,1.0
0.2422558600942128,1.0
0.4487042889860764,1.0
0.0459760799980238,0.0
0.2421929614046901,0.0
0.7850337610904097,1.0
0.8430394352134116,0.0
0.7154543545939386,1.0
0.632661007047453,1.0
0.8114664863069401,1.0
0.1276348617282455,1.0
0.5252888118718309,0.0
0.1161129013867922,0.0
0.778047410849361,1.0
0.5205883318094682,0.0
0.8102248917504775,0.0
0.7992570676109026,1.0
0.4662127721022099,1.0
0.4968924917954627,1.0
0.0280136276063919,0.0
0.5235469535071455,0.0
0.6775878206388326,0.0
0.2335210746289429,0.0
0.9868296510860436,0.0
0.9751245626479544,0.0
0.2827245219288083,0.0
0.7131169166112539,1.0
0.0297488074010708,1.0
0.6658689555210656,0.0
0.6241085010237301,0.0
0.8223667113208257,0.0
0.3042715105347185,1.0
0.8782496303894598,0.0
0.8582028726685419,1.0
0.6697214404073981,1.0
0.4723388188226197,0.0
0.6184899948298448,1.0
0.7301122905877968,1.0
0.9755473238182722,0.0
0.1215285852305944,0.0
0.3129842660995371,1.0
0.7808993037136611,0.0
0.4091473057130624,1.0
0.6726001219449744,1.0
0.1329249810423029,1.0
0.709303050859799,1.0
0.6741848887371069,0.0
0.5858899041171246,0.0
0.7654119693056458,0.0
0.8803529305015793,0.0
0.8295138057090783,1.0
0.127377883480693,1.0
0.7445552727131558,0.0
0.4497552870119488,1.0
0.3338053850399302,1.0
0.8798900152027445,1.0
0.5596678567676693,1.0
0.5012554606360011,0.0
0.7847845975418308,0.0
0.5533595076654593,0.0
0.8582354497724242,1.0
0.1026904167993624,1.0
0.7763133940137418,1.0
0.1636594301690093,1.0
0.2250918314246595,0.0
0.1792854279514538,0.0
0.2382894959483029,1.0
0.7319853051225337,0.0
0.6554419068188381,0.0
0.2296444221716257,0.0
0.2700615162575878,1.0
0.0990814817843565,1.0
0.4144058567633892,1.0
0.3785346835968046,0.0
0.1456301700743564,0.0
0.8348393298346125,0.0
0.8528197706893448,0.0
0.1088398328819958,1.0
0.266250321310309,1.0
0.7362460816544102,0.0
0.8702014989596103,1.0
0.0714443214210735,1.0
0.9026239425507228,0.0
0.0614026609730369,0.0
0.6338816436630734,1.0
0.021817672566657,0.0
0.9285336763835816,0.0
0.353625716561711,0.0
0.648909479501172,0.0
0.1844591081937774,0.0
0.3211716518831535,0.0
0.7474620709663605,0.0
0.9732905113062358,0.0
0.992358979559698,1.0
0.8098793221950393,1.0
0.8474146254219156,0.0
0.9696963992295892,1.0
0.040069817722405,1.0
0.1699789540617762,1.0
0.0524380830969907,0.0
0.501181839173961,1.0
0.9587754472791392,0.0
0.5825040595941913,0.0
0.5554562942152708,0.0
0.8268960315687962,1.0
0.9292179334955948,1.0
0.6986905208294285,1.0
0.895626931203542,0.0
0.1750477272016998,0.0
0.5034290216749276,0.0
0.364546441476012,1.0
0.3324440798348912,0.0
0.2141044101932788,1.0
0.8942453418899509,0.0
0.4503604161602567,1.0
0.5302916009335217,0.0
0.2762008384839056,0.0
0.9631396277426196,1.0
0.6112945815409848,1.0
0.0004243026983503,0.0
0.2677777191199421,0.0
0.9996575154629188,0.0
0.975070481228714,0.0
0.5446623918530179,0.0
0.5641745071477983,0.0
0.9018416634220424,1.0
0.7087070417970271,0.0
0.9324873350028068,1.0
0.4791408711009418,0.0
0.9761970281018302,1.0
0.5395927585158521,0.0
0.6449430718648195,0.0
0.0823445185575572,0.0
0.6117149172388681,0.0
0.7679514240934582,1.0
0.4392891192843289,1.0
0.5024596372486289,0.0
0.3932855007144917,1.0
0.9693338359994972,1.0
0.47663067651682,0.0
0.1260143410335639,1.0
0.0286186663191217,1.0
0.772647399480698,0.0
0.5477205381675484,0.0
0.0025018346861054,0.0
0.3824744438804723,1.0
0.9143096713916052,0.0
0.9480348961760168,1.0
0.0533200646883058,1.0
0.1232237913270458,1.0
0.0046028934828548,0.0
0.8689077692673347,1.0
0.0706571018968102,0.0
0.1076925179050633,0.0
0.2274845239689472,1.0
0.91751181090243,0.0
0.6883633042750661,1.0
0.6169692307039064,1.0
0.784842184046495,0.0
0.6934167268541431,1.0
0.746089613070123,1.0
0.0734289231045704,0.0
0.589837424283233,0.0
0.7533743065515732,0.0
0.5657167522769107,0.0
0.0115314420690616,1.0
0.2109721826741032,1.0
0.96318876014416,0.0
0.7048334946548621,1.0
0.6886343551447175,0.0
0.6603654932178367,1.0
0.127611924003601,1.0
0.0038148721956211,1.0
0.4406378736251001,1.0
0.4443120923455821,0.0
0.8120064914941796,1.0
0.1814026519771303,1.0
0.2750006084624425,1.0
0.0780174785822137,0.0
0.3998369162910096,0.0
0.2558680923096556,1.0
0.2627781975229273,0.0
0.2539303065451679,1.0
0.2313826454084183,1.0
0.3197084171357003,0.0
0.5367314781659858,0.0
0.4376941246028534,1.0
0.063213518194909,1.0
0.4258368310826133,1.0
0.8464993091226671,1.0
0.1004923052652095,1.0
0.944639599351564,1.0
0.3084992535485922,1.0
0.0142737893392515,1.0
0.2530322774139806,1.0
0.0694297844812367,1.0
0.5664398976017248,0.0
0.3162385009935613,0.0
0.8070747926573514,1.0
0.7327801577681893,1.0
0.468598238901444,1.0
0.560656806776991,0.0
0.6088527623775516,1.0
0.270591574438946,0.0
0.1391870134019712,1.0
0.3764671368604215,0.0
0.0946423394987603,0.0
0.3147759001816349,1.0
0.5526527123778826,1.0
0.5401558244752792,1.0
0.1204131211905035,1.0
0.0080736623492531,0.0
0.088724921773554,1.0
0.0359007508242495,0.0
0.4004311151912537,0.0
0.3897061888719059,1.0
0.2414853636155886,1.0
0.2152992636230419,0.0
0.3963797914821685,1.0
