Elevation (m),Flood Occurred
0.1531692685764215,0.0
0.6172959081807191,1.0
0.4117733183291272,1.0
0.3243406697871319,0.0
0.4438882316222328,0.0
0.3241666723931286,1.0
0.7575329126987234,0.0
0.1669544818134306,0.0
0.0560190028258401,1.0
0.6507412931727744,1.0
0.2305078997424216,0.0
0.6433882727333471,1.0
0.0584266558465197,0.0
0.2470300826720066,1.0
0.1537930491380437,1.0
0.2906173814174454,1.0
0.3288090592796086,0.0
0.4951930246332081,1.0
0.5201412243362992,1.0
0.6301286550978148,0.0
0.3316066409790574,1.0
0.5320268516123956,1.0
0.9902397400994072,0.0
0.2105629396764728,0.0
0.1526146997974386,0.0
0.8426488924308242,1.0
0.4103401883721619,1.0
0.846969577216328,0.0
0.4246672522229048,0.0
0.0215603465695046,1.0
0.3748385775224916,0.0
0.6101562071809121,0.0
0.4475388339111991,0.0
0.4593300460876885,1.0
0.9984404453545528,1.0
0.5441358630431322,0.0
0.6969874144602527,0.0
0.7210267087681964,0.0
4.125461348013491e-05,1.0
0.552471798686594,1.0
0.9631717884690422,1.0
0.7508842210528212,0.0
0.3403841772425431,0.0
0.3645341234128105,1.0
0.303564568806301,0.0
0.6302389144912242,1.0
0.0972102584985244,1.0
0.2899443128543192,1.0
0.4982114646000373,0.0
0.5352234940368956,1.0
0.6074325002925904,1.0
0.7972982157669035,1.0
0.1631480039361734,1.0
0.2249425525856745,1.0
0.8724051784957663,1.0
0.8312408077522141,0.0
0.821650161921973,1.0
0.2085389268124917,0.0
0.0581414820314044,1.0
0.5234182731813006,1.0
0.8701345913862729,0.0
0.2374474001288379,0.0
0.9043008071617216,0.0
0.1414385448859279,0.0
0.2980421632213574,1.0
0.2982342493529871,1.0
0.1510086525382745,0.0
0.8728706668855257,0.0
0.4125650993574767,1.0
0.1905760202684537,0.0
0.1471517484325281,0.0
0.4208913818657178,1.0
0.0171627544366723,0.0
0.1209569162102923,0.0
0.0035689840218992,1.0
0.024261639551931,1.0
0.997497989913993,1.0
0.4488736280839324,1.0
0.7289805932430163,0.0
0.7371386429929583,0.0
0.8805019153050488,1.0
0.1036421924097848,0.0
0.525676491905317,1.0
0.3216713474252077,1.0
0.5484921417123367,1.0
0.3320741650172568,0.0
0.1835747318725466,1.0
0.6728687381234594,0.0
0.0383086949460469,0.0
0.8954837852617019,0.0
0.1461727026725982,0.0
0.6151710312181821,1.0
0.7542670216364616,0.0
0.0728160258903182,1.0
0.9033948430018756,1.0
0.3561379586006868,1.0
0.9968505237599686,1.0
0.0686694138425013,0.0
0.7168261109258448,0.0
0.1606253777572762,1.0
0.4026652437175195,1.0
0.4431954332732856,0.0
0.4061283614934317,0.0
0.337529102219102,0.0
0.76727509719926,1.0
0.8199685377728129,1.0
0.3355697129576144,1.0
0.4826379305355254,0.0
0.4217354918517964,1.0
0.5935381540805315,0.0
0.1501742952345611,1.0
0.8057603279239502,0.0
0.7970858937223007,1.0
0.5904336560078767,1.0
0.7462044332264648,1.0
0.9886271696887242,1.0
0.9226131820431972,1.0
0.6114748099409582,0.0
0.511401775005349,0.0
0.5345333091555696,0.0
0.4666034350329087,1.0
0.4802183798035501,1.0
0.7320936190071252,0.0
0.992244554736514,0.0
0.0451958069383133,1.0
0.2301167702385888,0.0
0.2101311905715677,1.0
0.8329384949423451,1.0
0.4197008262198919,0.0
0.525136119417297,1.0
0.4691419139858887,0.0
0.8537689116622024,0.0
0.4997171737856317,0.0
0.6678862326800874,0.0
0.0193584421510969,1.0
0.6524907611057131,1.0
0.2408831077061164,1.0
0.8669595931587057,0.0
0.7516157732611893,1.0
0.1091847209510405,1.0
0.1033679420601085,1.0
0.2929429508071891,1.0
0.1256656175456824,1.0
0.7403866244827331,1.0
0.9869380683380258,1.0
0.655293763708166,1.0
0.2489801522562868,0.0
0.5642862238527674,0.0
0.8057245062880238,0.0
0.9623227409565788,0.0
0.0049429864061345,0.0
0.5236937759768385,1.0
0.4531997937979637,1.0
0.4144683680687104,1.0
0.5038361289939711,0.0
0.4034788622028287,1.0
0.3439731740913092,1.0
0.1147069902570743,1.0
0.4998430075540575,1.0
0.821130720151266,0.0
0.1046289914227963,0.0
0.7385496139377431,1.0
0.267704348318997,1.0
0.3812104798796564,1.0
0.9882065974098524,0.0
0.675253541863708,1.0
0.7191656324803432,0.0
0.6024144876636344,0.0
0.3223156479401277,0.0
0.6751579779934559,1.0
0.4572548707866747,0.0
0.8321649205365428,0.0
0.571072722048333,0.0
0.7713026042155788,1.0
0.8485944138376391,0.0
0.8211989626696401,0.0
0.4020797494524605,0.0
0.3687205558984311,0.0
0.8691591024511269,0.0
0.1430066014867896,0.0
0.2793449775541345,1.0
0.1209103479168911,1.0
0.0419720160787896,1.0
0.6158880432968841,1.0
0.9008801786211312,0.0
0.129318960220427,1.0
0.7957818687534742,0.0
0.3793065886599346,1.0
0.618166482006964,0.0
0.7638064196021767,0.0
0.710130623706593,0.0
0.1366087639610163,0.0
0.1152851834550671,1.0
0.9242989750493458,0.0
0.0793613689389064,1.0
0.2183253348181587,1.0
0.438329160091139,1.0
0.8210903954188106,0.0
0.6026495683458791,0.0
0.5711989704287137,1.0
0.6920012292118782,1.0
0.802233026644246,0.0
0.2324517272007601,1.0
0.0187761579754203,0.0
0.1270995631494616,0.0
0.1650760321179681,0.0
0.0399031987529961,0.0
0.7475785921305427,1.0
0.8850202733724052,1.0
0.7107010135919045,0.0
0.1885412736317544,0.0
0.6064693893935316,0.0
0.5206063761037852,1.0
0.8200424647248197,0.0
0.9424089602954246,1.0
0.7429942365840191,1.0
0.512539259099679,1.0
0.5110485195810525,0.0
0.8078627898332,1.0
0.1224155463406585,1.0
0.1532228097169778,1.0
0.3434702877399866,0.0
0.7471994554519376,0.0
0.0658634542907461,0.0
0.3442814060544585,0.0
0.3184916323557626,1.0
0.4857314170741373,1.0
0.4637047022731221,0.0
0.71445730029024,0.0
0.6255905343158731,0.0
0.9028701255623304,1.0
0.1805724530292201,0.0
0.4320610714933663,1.0
0.4000675797118948,1.0
0.1124171388237215,0.0
0.1647396178207154,1.0
0.3365863964149046,0.0
0.7348596394041566,1.0
0.1500694743704051,0.0
0.2652560129544881,1.0
0.6764627554272046,0.0
0.59667612253241,0.0
0.1042904362215359,1.0
0.9438156222981686,1.0
0.147936625386324,1.0
0.0612928115333443,0.0
0.3042009566649877,1.0
0.0263442513669774,0.0
0.0306015792195003,0.0
0.5787497145726336,1.0
0.8930484044606462,1.0
0.402516990070132,1.0
0.3020894809317664,0.0
0.9147304192085742,0.0
0.061346927882515,0.0
0.473303220440144,1.0
0.2525367045520273,0.0
0.3816784318946557,1.0
0.4107686202804627,1.0
0.5451465741043047,1.0
0.4532364803606523,1.0
0.9881713149928872,1.0
0.0253876505981682,0.0
0.7577220094225401,1.0
0.0508782664326056,1.0
0.4310501648047344,0.0
0.201768269332866,0.0
0.9454132865849704,0.0
0.7225445668938297,0.0
0.4628351333468887,1.0
0.952354872910932,0.0
0.7213484894746888,0.0
0.9520530575443314,0.0
0.7046244784815802,0.0
0.0776005802244043,1.0
0.6163324692789627,0.0
0.9804696276789062,1.0
0.2141066675598642,1.0
0.7928117701301137,1.0
0.1845490967453417,1.0
0.4522224502561267,0.0
0.084555263925323,0.0
0.3405429402992698,0.0
0.7762943575546085,0.0
0.045149545847355,1.0
0.3201482339100441,0.0
0.629782843225923,0.0
0.9486692375268222,1.0
0.2452842846785997,0.0
0.1730641145096263,1.0
0.2035925174952184,0.0
0.2367390732307744,1.0
0.6383542682157702,1.0
0.9987924448206508,0.0
0.5235947404943948,0.0
0.2713699452056044,1.0
0.7470201840543663,1.0
0.1581619467385532,1.0
0.0298917815526925,0.0
0.6052892532661568,0.0
0.2102191303952159,0.0
0.3992090037537881,1.0
0.2310655301102399,0.0
0.918165773207956,1.0
0.3379447765901725,0.0
0.4490579473596948,0.0
0.234772810704689,1.0
0.0847426022570647,0.0
0.512557264359396,1.0
0.8688147293584314,1.0
0.3516412746732344,0.0
0.781037688967657,1.0
0.0324905942801955,0.0
0.2354386507056863,1.0
0.1313988109382323,1.0
0.4028550791940775,1.0
0.8944309187321612,1.0
0.3734771230680164,1.0
0.6033474183065402,0.0
0.8982410805323199,0.0
0.3597482440463349,1.0
0.3657188404740565,0.0
0.0878754300186882,1.0
0.3490086067359658,1.0
0.7462200905594532,0.0
0.8447146954081135,0.0
0.7228047557982484,1.0
0.0067970761022006,0.0
0.1168765819930744,1.0
0.7310383372399356,1.0
0.9425069037895792,1.0
0.6954083870488302,1.0
0.2260309199233871,1.0
0.1074557410960335,1.0
0.8771098582273662,1.0
0.0989257180515977,0.0
0.1509454302942792,0.0
0.5967148201032155,0.0
0.189915478519155,1.0
0.2275213426540465,0.0
0.1421647971334314,1.0
0.9444369367056612,1.0
0.1248269898711317,1.0
0.9314394864235004,1.0
0.3261501061361919,0.0
0.8216389245122351,0.0
0.9501097527168454,1.0
0.519260105527824,1.0
0.7702384565351749,1.0
0.265948249248723,1.0
0.3829317953378815,1.0
0.5529976801117394,0.0
0.8505479804021842,0.0
0.6207662692621825,1.0
0.0219744142873194,1.0
0.3047322342628315,0.0
0.865062338119962,0.0
0.2401680324032167,0.0
0.367891939096005,1.0
0.389584021575135,0.0
0.154362071848238,0.0
0.3497711990030724,0.0
0.8174990981436312,0.0
0.8491803235257326,1.0
0.5809156152740851,0.0
0.6787826236224223,1.0
0.534578962857803,1.0
0.0441538085411156,1.0
0.6967324609996479,0.0
0.9966749288613106,1.0
0.2277513711403739,0.0
0.9822715806031136,1.0
0.9978979656438292,1.0
0.1414206440541653,1.0
0.9262412791577248,0.0
0.6755748355064694,1.0
0.46636069418176,0.0
0.3446185536649757,0.0
0.6298321342028252,1.0
0.8428715240596818,1.0
0.0339810106860981,1.0
0.5354687575083924,0.0
0.6502997423477379,1.0
0.0254797754953655,0.0
0.8891742496300526,1.0
0.9519025597057492,1.0
0.612517440626742,1.0
0.1169008626397836,0.0
0.9325194095628848,0.0
0.8050823113586048,1.0
0.0284254637786222,1.0
0.5791752554384149,0.0
0.1144364763547028,1.0
0.1409723204890663,0.0
0.1924289861472568,0.0
0.3961594695704439,1.0
0.8764762740154934,0.0
0.0309532917721072,1.0
0.6892566585310187,1.0
0.9646666830183702,0.0
0.6412668992377304,1.0
0.8156829756203986,0.0
0.9018722026555144,1.0
0.7148500174794615,1.0
0.6598809986883085,1.0
0.0178412805912285,1.0
0.5188913494615344,0.0
0.4692153841243481,1.0
0.5227088606131384,0.0
0.4324606184271258,0.0
0.9066586216992548,0.0
0.8891267274702539,0.0
0.125600561199496,1.0
0.532898631560429,0.0
0.9596736049698308,0.0
0.5986867569078446,1.0
0.8017427827981738,1.0
0.3733251759302432,0.0
0.377215140976706,1.0
0.3256402817405145,0.0
0.0217209903018616,0.0
0.9249573840411928,0.0
0.3496008052962164,1.0
0.3670515109817509,1.0
0.7596110311899334,0.0
0.5268974239354415,0.0
0.3620044230857405,1.0
0.8837126877594622,1.0
0.825459621893154,1.0
0.976920589203206,1.0
0.6410550373984186,1.0
0.6901425254547391,0.0
0.3244522189369783,1.0
0.0994753346517121,1.0
0.1058136966297128,1.0
0.6459751175286338,1.0
0.1131704742194523,1.0
0.9067276903710072,0.0
0.7039180801113538,0.0
0.2261343730945364,0.0
0.2791528091896789,0.0
0.7100247000556551,0.0
0.8242000223680191,0.0
0.8395139783066449,0.0
0.6010503759117319,1.0
0.1551415224717051,1.0
0.8184381198855231,0.0
0.7917153352066436,0.0
0.8354405386228153,0.0
0.1575739367353052,0.0
0.6844021973199031,0.0
0.9603587292663044,1.0
0.2559968315760504,0.0
0.7167807315476212,0.0
0.2588534050625971,1.0
0.3070446668872494,0.0
0.4852617639151645,1.0
0.8950521919794098,1.0
0.0385416252725836,1.0
0.989763602292226,1.0
0.7721439672017306,1.0
0.3597405884759589,1.0
0.3541204619459566,0.0
0.482974340870153,1.0
0.8755717286819362,0.0
0.0177918649300066,1.0
0.5482593973915748,0.0
0.0559707014717781,0.0
0.1155001784682465,0.0
0.6907119239821901,0.0
0.2342385841373782,1.0
0.0414753665493062,0.0
0.1641491124031667,1.0
0.2085612370972186,1.0
0.7698482280907123,0.0
0.6249534284019994,1.0
0.735181408067197,1.0
0.3697865314020744,0.0
0.1130315762225182,0.0
0.8053653895802664,0.0
0.140312594766727,0.0
0.3826492975573647,1.0
0.2622150721945427,0.0
0.2964804188602217,0.0
0.6018800769984101,0.0
0.164264013974925,1.0
0.4458575334941196,0.0
0.6387211973342296,0.0
0.8690047055917026,1.0
0.3711921298139368,1.0
0.3186429961607001,0.0
0.3678109732017339,1.0
0.5007947178677259,0.0
0.313044381294645,0.0
0.2503858801641989,1.0
0.3752687414150917,0.0
0.7778975490502021,1.0
0.2527492045641886,0.0
0.8447149498399704,0.0
0.2850491926467079,1.0
0.6031006232813532,1.0
0.9710938145868706,0.0
0.9519055007182288,1.0
0.434613775624624,0.0
0.0674029398553089,1.0
0.902728819636502,0.0
0.1268182978430837,0.0
0.92365467257411,0.0
0.732687365868059,1.0
0.9343472857223434,1.0
0.6654314270857171,0.0
0.9952363630183966,0.0
0.4669907112732743,0.0
0.3295755092629004,0.0
0.3932821981643545,0.0
0.3502482033593613,1.0
0.4007694348786018,1.0
0.8852977677425817,0.0
0.5920820527848446,0.0
0.7257529125711953,1.0
0.2878166165423538,1.0
0.9899930331253156,1.0
0.2806762786925351,0.0
0.1589356489292493,1.0
0.778262962697333,1.0
0.8391592355390599,1.0
0.3937656308838334,0.0
0.5410796987204136,0.0
0.4141035323475277,1.0
0.2938668549356377,0.0
0.8134543799686883,1.0
0.7571003389746987,1.0
0.4853223330114509,1.0
0.4555370330440733,1.0
0.1800795879764209,1.0
0.6373058057503155,0.0
0.9237832142568482,0.0
0.7188971366459681,1.0
0.5062695372513737,1.0
0.0385383216715714,0.0
0.930390000744976,0.0
0.307992837866354,0.0
0.2998989576005701,0.0
0.4695857455322967,0.0
0.4291453061906694,0.0
0.9624648297292524,1.0
0.1649194835292926,1.0
0.6891678207416579,0.0
0.1066603765001753,1.0
0.2768381366233505,1.0
0.7221912624444791,1.0
0.804118402122357,1.0
0.4689140328983963,1.0
0.7894163289710561,0.0
0.9352354425450176,0.0
0.9358959947350548,1.0
0.3424317341645732,0.0
0.3120893855360409,1.0
0.7264998345411953,1.0
0.6541312374844406,0.0
0.3922350824801932,1.0
0.2286015661865894,1.0
0.6184595292093884,1.0
0.430218649082915,0.0
0.1320170830988341,1.0
0.639281701095812,0.0
0.6977222583880022,1.0
0.3641948364849982,0.0
0.8320364920332645,0.0
0.0735618237916572,0.0
0.4959061812193655,0.0
0.9564482716119856,0.0
0.190381656034544,0.0
0.1722381362465192,0.0
0.378663200355781,0.0
0.2680223534569319,1.0
0.2214598351991246,0.0
0.9499552053657592,1.0
0.3448056571225412,0.0
0.0597232876209915,1.0
0.8998810944718786,1.0
0.4482302957172409,1.0
0.7359993661477413,1.0
0.3673108679780306,0.0
0.9352774392920756,1.0
0.2877435935004823,0.0
0.6628055891345693,1.0
0.8244250693997506,1.0
0.2378634075051708,0.0
0.801585163847509,1.0
0.7923479788760587,1.0
0.9643394123877504,1.0
0.922917166886314,0.0
0.3885777669780697,1.0
0.590564285091037,1.0
0.925400206045551,1.0
0.0042467441387454,0.0
0.6273800575927442,1.0
0.2152883784836662,1.0
0.7388243342766319,0.0
0.7965427282421169,0.0
0.7130109809172002,1.0
0.9962019346793436,1.0
0.4792497813043662,0.0
0.5613585631597817,1.0
0.4089666619369836,1.0
0.974101453162328,0.0
0.9228615883568128,0.0
0.986758305540471,0.0
0.9850122830137038,1.0
0.8955550612747789,0.0
0.930984836168242,0.0
0.1197816953670029,1.0
0.1734422364224428,0.0
0.8852832384887971,0.0
0.7268557351655115,0.0
0.8750817694591514,1.0
0.7700998121860152,0.0
0.1394890991556573,0.0
0.9166693617082872,1.0
0.7712951261464412,0.0
0.5708216956832262,0.0
0.5323672640486508,1.0
0.5738149368855805,1.0
0.3903864461340578,0.0
0.8032940976318045,0.0
0.90911923503889,0.0
0.2528494643214261,1.0
0.0379268633719893,0.0
0.2028491014497006,1.0
0.7574017016515515,1.0
0.8684924310861437,1.0
0.3485243444775719,0.0
0.1522958264143858,1.0
0.8586229155453345,0.0
0.2145675421472188,0.0
0.241805814051345,0.0
0.0925061576955516,1.0
0.9104262878349144,1.0
0.3266766033300219,0.0
0.1717551239036381,0.0
0.9537580345921975,1.0
0.3354759259868431,1.0
0.7475463957682024,1.0
0.2303242899236005,1.0
0.7268810550838741,1.0
0.2320913715049586,0.0
0.6377725478444589,0.0
0.4408453959439905,1.0
0.7987913997878265,0.0
0.730327989218734,1.0
0.9355941071871412,1.0
0.3765882940490799,1.0
0.7543974204504879,1.0
0.968960520284439,1.0
0.3362647342631275,1.0
0.2899481438421918,1.0
0.769116832643609,0.0
0.4455049556279741,0.0
0.3986233670871357,1.0
0.5456215883441977,0.0
0.9356392335321986,1.0
0.0837415166663344,1.0
0.4656745587019667,1.0
0.1100390640535822,0.0
0.8836813095215146,0.0
0.1366060525500702,1.0
0.089596214930018,0.0
0.9638700875012692,0.0
0.5633564366605859,0.0
0.8259734703709336,0.0
0.4702466431496713,0.0
0.4356228848414821,1.0
0.9117121548853934,1.0
0.9899949201917904,1.0
0.618559548020918,0.0
0.9182924133057536,0.0
0.8628085384416486,0.0
0.5440185541196346,1.0
0.9412136100092428,0.0
0.2099796773087616,1.0
0.8849406369296716,0.0
0.3093052453533346,0.0
0.0303932897961304,1.0
0.7871582005385587,0.0
0.930124606025787,1.0
0.2167077168583193,0.0
0.5340917225751592,1.0
0.7494077181028992,1.0
0.3315781000224054,1.0
0.1468257697066413,0.0
0.3922160660791455,1.0
0.4565564385293958,1.0
0.7422801340399954,0.0
0.1986044781361288,1.0
0.8151899845284352,0.0
0.502177109498759,1.0
0.903990943195624,1.0
0.5658001502640486,1.0
0.4468384749569569,0.0
0.2867367275672537,1.0
0.1061394481080893,1.0
0.3716680368039997,1.0
0.4135986745974314,1.0
0.568301793924132,0.0
0.8599403598606041,1.0
0.4638032134046675,0.0
0.3142346156573955,0.0
0.8733512286539166,1.0
0.7339751259695434,1.0
0.3069779017000196,1.0
0.1668582215319707,1.0
0.2909715661704821,1.0
0.1235390965920938,1.0
0.9035166436277716,1.0
0.6117528030873097,0.0
0.8636026774394665,1.0
0.8204400008485639,1.0
0.1531446084494094,0.0
0.4429841759547514,1.0
0.9721812033553942,0.0
0.233723870059259,1.0
0.050121665155063,1.0
0.3459683279313419,0.0
0.5109460418171246,0.0
0.055761650296193,0.0
0.4266525216105154,1.0
0.2533472363446249,0.0
0.2120419967571758,0.0
0.2638443788322631,1.0
0.1052955767131948,0.0
0.0765373541683055,0.0
0.5958673636021159,1.0
0.9479423512743876,0.0
0.8048152143681044,0.0
0.8339812334660623,0.0
0.7351389859253489,1.0
0.9560965142453266,0.0
0.9506628039295622,0.0
0.7783715167114906,1.0
0.7159987640786846,1.0
0.3052273114092339,0.0
0.091059593476522,1.0
0.092761608797187,0.0
0.7363187613233,0.0
0.0282510510465182,0.0
0.8164873702319433,0.0
0.3664398479058841,1.0
0.1919994707404566,1.0
0.4075623860121437,1.0
0.7033215013705063,0.0
0.2750507164200393,1.0
0.173532599580783,1.0
0.7379423762934395,0.0
0.8807758139109898,1.0
0.5855640565062122,1.0
0.5238591080122894,1.0
0.7549378822300744,1.0
0.7327032943005937,1.0
0.0061499589747979,0.0
0.2817863181359754,1.0
0.9321205888500644,1.0
0.960316952205403,1.0
0.5102872241303068,1.0
0.5601027809061353,0.0
0.0005266444365482,1.0
0.6723814027626324,1.0
0.212359969378356,0.0
0.1278144571089597,1.0
0.3046317730007065,1.0
0.6649316769314826,1.0
0.4363145817880793,0.0
0.3490172446402556,1.0
0.7268629808613962,0.0
0.8137975254109991,0.0
0.869294050392215,0.0
0.4447361734249502,1.0
0.7178809071333522,1.0
0.8853090678043011,1.0
0.9090081049408198,0.0
0.4921168206171788,0.0
0.3552871184580961,1.0
0.9002855536949679,0.0
0.2613670826336596,1.0
0.7969205753273261,0.0
0.9087565434356596,1.0
0.7397773666178109,0.0
0.6799034677893065,1.0
0.0505600368859607,1.0
0.2033948262383899,1.0
0.6666095403867883,0.0
0.7852657507977798,0.0
0.0632770922145379,0.0
0.0189342690214109,1.0
0.3114619580494676,0.0
0.6449894794639933,0.0
0.5120431577615989,1.0
0.0082314027199616,1.0
0.1515207816809725,0.0
0.7522626043925118,1.0
0.2976075575763883,0.0
0.1170885442015691,1.0
0.0507463504707932,1.0
0.8505290198727774,1.0
0.4716562159765463,0.0
0.5036770285322296,1.0
0.0612268503086169,0.0
0.4885744574613387,1.0
0.6458077675358229,0.0
0.1226999129880868,0.0
0.9026157885621422,1.0
0.7834176645298262,1.0
0.8019595011902535,0.0
0.5365398363550746,1.0
0.3338769789994082,0.0
0.6404854785072055,0.0
0.2252975678490969,1.0
0.1367895750818635,1.0
0.5383378358565969,0.0
0.4786181824649917,1.0
0.1501906697543698,0.0
0.5304090692297223,1.0
0.5464775634061415,0.0
0.8716069473653878,0.0
0.7592735930856872,0.0
0.2174910943053052,0.0
0.8180105314131303,1.0
0.9691311940406884,0.0
0.716672189796974,1.0
0.7870737811559252,0.0
0.2663677021090756,1.0
0.9920254172351872,0.0
0.1763094746211159,0.0
0.7509214816565571,0.0
0.395190024767501,1.0
0.3568300160994926,0.0
0.2851018942858542,0.0
0.4410432128788216,0.0
0.7909462135971024,0.0
0.941082462126575,1.0
0.4162143302729347,0.0
0.6517077579270295,1.0
0.7882950777389044,1.0
0.0996315546878501,1.0
0.9606585388714708,0.0
0.2115573820734529,1.0
0.9151825830618652,1.0
0.98672436446732,1.0
0.1003001628516889,0.0
0.8928448589988857,1.0
0.6409426464838062,1.0
0.818005244525401,1.0
0.1089954294823181,0.0
0.8343446545220866,1.0
0.6260638986824701,0.0
0.510618867322229,0.0
0.5600454312597047,0.0
0.7445274597627969,0.0
0.2975825751751523,0.0
0.9435877627562944,0.0
0.3075849677094512,1.0
0.877173738950909,1.0
0.0119845373394638,1.0
0.9165837027632,0.0
0.8516649081815229,1.0
0.1240820415382493,0.0
0.7369807843857,1.0
0.3740804283590816,1.0
0.4797705558722516,0.0
0.0684806845047226,1.0
0.2124979490983855,0.0
0.9537591480877684,0.0
0.4179270104487536,1.0
0.0259069396192132,1.0
0.5150793979191108,1.0
0.9948227147194564,0.0
0.3327754441153869,1.0
0.1411195246991831,1.0
0.6435874757126968,0.0
0.9199288309620546,1.0
0.8592384501982393,0.0
0.6570249888784438,1.0
0.1840643646185089,0.0
0.7844298140426335,0.0
0.8233018130100622,0.0
0.8496343513193513,0.0
0.403914258885722,0.0
0.4088331500619609,0.0
0.1550666225374544,0.0
0.7727537367689128,0.0
0.7372841574912503,1.0
0.0996451035171984,1.0
0.0200093103026126,1.0
0.951832548423436,1.0
0.0171427675062757,0.0
0.6286288930890336,1.0
0.4536271307950098,0.0
0.777481665734672,1.0
0.0876210622338469,1.0
0.682417540336188,0.0
0.6149693032149638,1.0
0.8536817783403786,0.0
0.5185473068934439,1.0
0.7283477351496722,0.0
0.4375645916522377,0.0
0.9840993776607008,0.0
0.5594236590940382,1.0
0.7536012630555505,1.0
0.0928287979413819,1.0
0.4627438747703219,0.0
0.0643240605258756,1.0
0.1216119666922014,0.0
0.5061343891672333,0.0
0.3522646126148789,1.0
0.4598102166448177,1.0
0.496140648654513,1.0
0.1596608918156865,0.0
0.3657946518231122,0.0
0.8606869064084891,1.0
0.8566993505847558,0.0
0.4906120384690999,1.0
0.7492070371531572,1.0
0.753614808903222,1.0
0.043987962222077,1.0
0.6109169256839787,0.0
0.8046016575008482,0.0
0.5939926067157107,1.0
0.5415608349874669,0.0
0.5312211152048372,0.0
0.5079486543751246,1.0
0.7783765843140898,1.0
0.6424660345240597,1.0
0.2154277665928609,0.0
0.4333286856554219,0.0
0.5286299933359851,0.0
0.418927635753364,0.0
0.237512041815836,0.0
0.1246424772765774,0.0
0.1172121932526975,0.0
0.2962334055876933,1.0
0.4026277764661475,1.0
0.6829217178343207,0.0
0.9850380361487912,0.0
0.8974546972318038,0.0
0.8137752114399092,1.0
0.813813509997609,0.0
0.5960869055484801,1.0
0.2526940821985122,1.0
0.4719304989059353,0.0
0.1424603165375853,1.0
0.5664449841998397,1.0
0.0228765417958197,0.0
0.1893833871274863,0.0
0.712346297260423,1.0
0.276832910625567,0.0
0.4199392788962753,1.0
0.8321430793201763,1.0
0.0444393692149384,1.0
0.0226097921622548,1.0
0.2289154914632228,0.0
0.6844878431142476,0.0
0.23605099632186,0.0
0.8637885858907584,0.0
0.3518078675956563,1.0
0.283453439007701,1.0
0.2328424421379798,0.0
0.5739866598016518,1.0
0.8563995728542477,1.0
0.4060358007257685,1.0
0.2524513344242304,1.0
0.4208434981470824,0.0
0.9048904100628012,0.0
0.3344928368177921,0.0
0.6557850683220048,1.0
0.3296935638226227,1.0
0.6747998331317999,1.0
0.8811053418575064,1.0
0.5985813472459142,0.0
0.9475535101717896,0.0
0.6015405194260398,1.0
0.9749944200814054,0.0
0.723784936103755,0.0
0.6528247112254711,0.0
0.8299148049277433,1.0
0.0109655605532231,1.0
0.2571850119528633,1.0
0.216015691868301,0.0
0.1107963000992373,0.0
0.9378957079070877,0.0
0.1309054896264897,0.0
0.2627736412786084,1.0
0.3351193971352804,1.0
0.624657185466501,0.0
0.7675298845696438,1.0
0.6047001260902547,1.0
0.7490153103339847,0.0
0.4020966923404765,0.0
0.9959020931717716,1.0
0.1700056496622558,0.0
0.3997320940999228,0.0
0.8322651574253523,0.0
0.2466930715350357,0.0
0.7509044189717896,0.0
0.3642432324180039,0.0
0.1775115139363718,0.0
0.4033132628146952,0.0
0.7848585651733345,1.0
0.1118536490506491,1.0
0.516103102417458,0.0
0.7414154026051499,1.0
0.7516336338959927,1.0
0.3895560053905527,1.0
0.4664272658805378,0.0
0.8568543578178147,1.0
0.2083009266241152,0.0
0.9927155116745762,0.0
0.4192140227201665,0.0
0.2753915083093795,1.0
0.0024699698835192,1.0
0.1249249377271459,1.0
0.7565718723086596,0.0
0.64926633440873,0.0
0.2464392108228447,0.0
0.927109437405212,1.0
0.8357710429619246,0.0
0.269212445591432,1.0
0.3300419923490612,0.0
0.1846707003095213,1.0
0.642592642225644,0.0
0.7011861505989093,0.0
0.3958520053603732,1.0
0.7372166168756161,1.0
0.9916894339132482,0.0
0.6119741957030593,0.0
0.6493193638709785,0.0
0.3738076624041332,0.0
0.010459010050527,0.0
0.9540345528744724,0.0
0.7724115912117038,1.0
0.6956154358150696,0.0
0.0296881133729095,1.0
0.7590756312707319,0.0
0.670125054763322,1.0
0.5689211336989909,0.0
0.623629669123313,0.0
0.9184702685284856,0.0
0.0065620561263565,0.0
0.1568821421111851,1.0
0.894855295066321,1.0
0.0080827156150033,0.0
0.9037365050052883,1.0
0.0295093628708182,1.0
0.7794064550348193,0.0
0.8910203317584818,1.0
0.6125533945760113,1.0
0.6414745611240555,0.0
0.0504465801040428,0.0
0.2108149466627854,0.0
0.8995710784206852,1.0
0.8237960069639633,0.0
0.0594328139256174,1.0
0.8130623591892363,1.0
0.4234624417886258,1.0
0.5607355946851933,0.0
0.1083030544638916,1.0
0.3986156398265829,0.0
0.4348913617836724,0.0
0.669529005070095,1.0
0.6575729153812679,0.0
0.5488843863766824,1.0
0.0313239603223245,1.0
0.1614121995014114,0.0
0.1601799932465287,1.0
0.887828739587696,1.0
0.9018095460550186,0.0
0.8065738490341038,0.0
0.1747939164740794,0.0
0.840235798925706,0.0
0.1875121814609781,1.0
0.5546420705765348,1.0
0.7339334321803241,0.0
0.0514441079118701,1.0
0.5979517289355294,0.0
0.2510675094673223,1.0
0.4978533718904648,1.0
0.3838700995104042,1.0
